MAPK3 (ERK1) activation Homo sapiens R-HSA-110056,1/10,0.002497707864197,0.009124646368762,0,0,555.166666666667,3326.77064151216,CDK1,,,
CDC6 association with the ORC:origin complex Homo sapiens R-HSA-68689,1/11,0.002747205358337,0.009124646368762,0,0,499.625,2946.37411950643,CDC6,,,
Recruitment of NuMA to mitotic centrosomes Homo sapiens R-HSA-380320,1/11,0.002747205358337,0.009124646368762,0,0,499.625,2946.37411950643,CDK1,,,
Condensation of Prometaphase Chromosomes Homo sapiens R-HSA-2514853,1/11,0.002747205358337,0.009124646368762,0,0,499.625,2946.37411950643,CDK1,,,
PTK2 knockdown 96h MCF7,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDK1,,,
ARAF knockdown 96h A375,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,TOP2A;CHAF1B,,,
ATR knockdown 96h A375,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
CHEK1 knockdown 96h A375,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDC6;AURKB,,,
GPR78 knockdown 96h HA1E,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;CDC6,,,
EIF2AK3 knockdown 96h A375,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
FGFR3 knockdown 96h A375,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,TOP2A;CDC6,,,
LGR5 knockdown 96h HA1E,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
C9ORF96 knockdown 96h PC3,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDK1,,,
MAP2K6 knockdown 96h HA1E,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;CDC6,,,
CAMK2D knockdown 96h PC3,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
GPR114 knockdown 96h A375,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;AURKB,,,
GPR125 knockdown 96h A375,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
CDK4 knockdown 96h PC3,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDK1,,,
MAPKAPK2 knockdown 96h HA1E,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDK1,,,
NEK7 knockdown 96h HA1E,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDK1,,,
ERG knockdown 96h PC3,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,TOP2A;CDK1,,,
KCNJ11 knockdown 96h A375,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;AURKB,,,
ABL1 knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,TOP2A;CDK1,,,
FZD7 knockdown 96h PC3,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
FZD8 knockdown 96h PC3,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;CDC6,,,
ADRA2C knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;CDC6,,,
AKT1 knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;CDC6,,,
MAP3K4 knockdown 96h A375,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;AURKB,,,
AR knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
GPR111 knockdown 96h PC3,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDK1,,,
MAP3K8 knockdown 96h A375,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;AURKB,,,
ATR knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;CDC6,,,
AURKA knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
GPR119 knockdown 96h PC3,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;CDC6,,,
BMPR1A knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
BRAF knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
MAPK8 knockdown 96h A375,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDK1,,,
C9ORF96 knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;CDC6,,,
PRKCZ knockdown 96h HA1E,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
CDK1 knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;CDC6,,,
CDK11B knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDC6;AURKB,,,
PTK2 knockdown 96h HA1E,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;CDC6,,,
MST1R knockdown 96h A375,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
CDK7 knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;AURKB,,,
NR1D2 knockdown 96h A375,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDK1,,,
CSNK1D knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;AURKB,,,
NR2F1 knockdown 96h A375,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;AURKB,,,
NR2F6 knockdown 96h A375,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;AURKB,,,
JAK1 knockdown 96h PC3,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,TOP2A;CHAF1B,,,
LGR6 knockdown 96h PC3,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
PLK2 knockdown 96h A375,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
MAP2K6 knockdown 96h PC3,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;AURKB,,,
PPARG knockdown 96h A375,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;AURKB,,,
PRKAA1 knockdown 96h A375,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDK1,,,
GABRG1 knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDC6;AURKB,,,
PRKCB knockdown 96h A375,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
GPR115 knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,TOP2A;CDK1,,,
PRPF4B knockdown 96h A375,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;AURKB,,,
RIOK2 knockdown 96h A375,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;AURKB,,,
GPR156 knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDC6;AURKB,,,
RIOK3 knockdown 96h A375,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDK1,,,
GPR35 knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDK1,,,
NOX1 knockdown 96h PC3,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
GPR87 knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,TOP2A;CDK1,,,
SCNN1A knockdown 96h A375,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;AURKB,,,
GPRC5C knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
HNF4A knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;CDC6,,,
OR5W2 knockdown 96h PC3,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
LCK knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;CDC6,,,
PDPK1 knockdown 96h PC3,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,TOP2A;CHAF1B,,,
PHKG2 knockdown 96h PC3,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,TOP2A;CHAF1B,,,
LYN knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
PRKAA1 knockdown 96h PC3,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;CDC6,,,
VRK2 knockdown 96h A375,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,TOP2A;CDK1,,,
MAP3K4 knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
PRKCB knockdown 96h PC3,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;CDC6,,,
MAPK13 knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;CDC6,,,
AKT3 knockdown 96h A549,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
PTGFR knockdown 96h PC3,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
ATR knockdown 96h A549,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,TOP2A;CDK1,,,
AURKA knockdown 96h A549,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;CDC6,,,
AURKB knockdown 96h A549,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;AURKB,,,
BMPR1A knockdown 96h A549,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDK1,,,
BRAF knockdown 96h A549,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,TOP2A;CDC6,,,
ROCK1 knockdown 96h PC3,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,TOP2A;CHAF1B,,,
NEK2 knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDK1,,,
CHEK1 knockdown 96h A549,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
CHEK2 knockdown 96h A549,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
SNRK knockdown 96h PC3,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
NUAK1 knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDK1,,,
CSNK1E knockdown 96h A549,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDK1,,,
EIF2AK3 knockdown 96h A549,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDK1,,,
EMR1 knockdown 96h A549,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,TOP2A;CDK1,,,
PIK3CA knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;CDC6,,,
ERBB4 knockdown 96h A549,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,TOP2A;CDC6,,,
VRK3 knockdown 96h PC3,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDK1,,,
PTK2 knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
GPER knockdown 96h A549,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,TOP2A;CDK1,,,
RIOK3 knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
GPR125 knockdown 96h A549,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;AURKB,,,
GPR153 knockdown 96h A549,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
RXRA knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;AURKB,,,
SCN9A knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDC6;AURKB,,,
SCNN1A knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;AURKB,,,
GPR37 knockdown 96h A549,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDC6;AURKB,,,
GPR64 knockdown 96h A549,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
STK3 knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;AURKB,,,
STRADB knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDC6;AURKB,,,
TBK1 knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,TOP2A;CHAF1B,,,
ITPR3 knockdown 96h A549,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
VRK3 knockdown 96h HT29,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;CDC6,,,
KSR2 knockdown 96h A549,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,TOP2A;CDK1,,,
MAP3K4 knockdown 96h A549,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;CDC6,,,
MTOR knockdown 96h A549,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
SCNN1A knockdown 96h HCC515,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDK1,,,
NR2C2 knockdown 96h A549,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;AURKB,,,
NR3C1 knockdown 96h A549,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDK1,,,
SRC knockdown 96h HCC515,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDK1,,,
STK10 knockdown 96h HCC515,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;CDC6,,,
STK3 knockdown 96h HCC515,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDK1,,,
ERBB3 knockdown 96h MCF7,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,TOP2A;CHAF1B,,,
ESR1 knockdown 96h MCF7,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
PIM2 knockdown 96h A549,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
PTK2 knockdown 96h A549,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDK1,,,
ROCK2 knockdown 96h A549,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,TOP2A;AURKB,,,
SRC knockdown 96h A549,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,TOP2A;CHAF1B,,,
TLK2 knockdown 96h A549,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDK1,,,
VDR knockdown 96h A549,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDC6,,,
MAPKAPK5 knockdown 96h MCF7,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDK1,,,
NMUR2 knockdown 96h MCF7,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,TOP2A;CHAF1B,,,
CDK1 knockdown 96h HA1E,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CDK1;CDC6,,,
CDK7 knockdown 96h HA1E,2/300,0.002176476887111,0.009141202925868,0,0,44.0648769574944,270.119802769701,CHAF1B;CDK1,,,
CDK7,1/21,0.005239439972471,0.009169019951825,0,0,249.6875,1311.24405900402,CDK1,,,
Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex Homo sapiens R-HSA-75035,1/12,0.002996653029894,0.00928962439267,0,0,454.181818181818,2638.91411927659,CDK1,,,
Transcriptional Regulation by TP53 Homo sapiens R-HSA-3700989,2/348,0.002915877683123,0.00928962439267,0,0,37.859344894027,221.007121621528,CDK1;AURKB,,,
Phosphorylation of Emi1,1/6,0.001499219821621,0.009595006858372,0,0,999.5,6499.55901988972,CDK1,,,
Golgi Cisternae Pericentriolar Stack Reorganization Homo sapiens R-HSA-162658,1/14,0.00349539889312,0.010486196679361,0,0,384.269230769231,2173.54503857692,CDK1,,,
FOXM1 Signaling in Prostate Cancer,1/11,0.002747205358337,0.010537707731175,0,0,499.625,2946.37411950643,CDK1,,,
Microtubule Cytoskeleton,1/12,0.002996653029894,0.010537707731175,0,0,454.181818181818,2638.91411927659,AURKB,,,
SCF/FBXO7 Complex,1/14,0.00349539889312,0.010537707731175,0,0,384.269230769231,2173.54503857692,CDK1,,,
DNA Replication in DNA Machinery,1/15,0.003744697083938,0.010537707731175,0,0,356.803571428571,1993.60946675892,CDC6,,,
G2/M Damage Checkpoint,1/17,0.004243143988997,0.010537707731175,0,0,312.171875,1705.22350136349,CDK1,,,
Androgen Receptor and Cell Cycle in Prostate Cancer,1/17,0.004243143988997,0.010537707731175,0,0,312.171875,1705.22350136349,CDK1,,,
SIRT7 Signaling in Aging,1/17,0.004243143988997,0.010537707731175,0,0,312.171875,1705.22350136349,CDK1,,,
Sister Chromatid Cohesion,1/18,0.004492292708393,0.010537707731175,0,0,293.794117647059,1588.07239728978,AURKB,,,
rRNA Transcription and Processing,1/19,0.0047413916094,0.010537707731175,0,0,277.458333333333,1484.79734988759,CDK1,,,
SIRT6 Signaling in Aging,1/20,0.004990440695952,0.010537707731175,0,0,262.842105263158,1393.12388948095,CDK1,,,
SCF/FBXW7 Complex,1/20,0.004990440695952,0.010537707731175,0,0,262.842105263158,1393.12388948095,CDC6,,,
OPTN Associated Glaucoma,1/22,0.005488389443321,0.010537707731175,0,0,237.785714285714,1237.70327900363,CDK1,,,
IL4R -> ELK/SRF/HMGY Signaling,1/22,0.005488389443321,0.010537707731175,0,0,237.785714285714,1237.70327900363,CDK1,,,
Estrogens/ESR1 Genomic Canonical Signaling,1/22,0.005488389443321,0.010537707731175,0,0,237.785714285714,1237.70327900363,CDK1,,,
G2/M DNA damage checkpoint,1/9,0.002248160552402,0.010549268576014,0,0,624.59375,3808.54966343072,CDK1,,,
Apoptotic DNA fragmentation and tissue homeostasis,1/10,0.002497707864197,0.010549268576014,0,0,555.166666666667,3326.77064151216,TOP2A,,,
Cdc25 and Chk1 regulatory pathway in response to DNA damage,1/10,0.002497707864197,0.010549268576014,0,0,555.166666666667,3326.77064151216,CDK1,,,
E2F-enabled inhibition of pre-replication complex formation,1/10,0.002497707864197,0.010549268576014,0,0,555.166666666667,3326.77064151216,CDK1,,,
Splicing regulation through Sam68,1/10,0.002497707864197,0.010549268576014,0,0,555.166666666667,3326.77064151216,CDK1,,,
Activation of Src by protein tyrosine phosphatase alpha,1/10,0.002497707864197,0.010549268576014,0,0,555.166666666667,3326.77064151216,CDK1,,,
Recruitment of NuMA to mitotic centrosomes,1/11,0.002747205358337,0.010549268576014,0,0,499.625,2946.37411950643,CDK1,,,
Sonic Hedgehog (SHH) receptor PTCH1 regulation of cell cycle,1/11,0.002747205358337,0.010549268576014,0,0,499.625,2946.37411950643,CDK1,,,
BTG family proteins and cell cycle regulation,1/11,0.002747205358337,0.010549268576014,0,0,499.625,2946.37411950643,CHAF1B,,,
CDC6 association with the ORC-origin complex,1/11,0.002747205358337,0.010549268576014,0,0,499.625,2946.37411950643,CDC6,,,
Association of licensing factors with the pre-replicative complex Homo sapiens R-HSA-69298,1/15,0.003744697083938,0.010553237236553,0,0,356.803571428571,1993.60946675892,CDC6,,,
Depolymerisation of the Nuclear Lamina Homo sapiens R-HSA-4419969,1/15,0.003744697083938,0.010553237236553,0,0,356.803571428571,1993.60946675892,CDK1,,,
CSNK2A2,2/289,0.002021776095756,0.011246129532644,0,0,45.7793263646922,284.004818891694,TOP2A;CDK1,,,
AKAP95 role in mitosis and chromosome dynamics,1/15,0.003744697083938,0.011980641851286,0,0,356.803571428571,1993.60946675892,CDK1,,,
Signaling to p38 via RIT and RIN,1/15,0.003744697083938,0.011980641851286,0,0,356.803571428571,1993.60946675892,CDK1,,,
Association of licensing factors with the pre-replicative complex,1/15,0.003744697083938,0.011980641851286,0,0,356.803571428571,1993.60946675892,CDC6,,,
Cyclin A/B1-associated events during G2/M transition,1/15,0.003744697083938,0.011980641851286,0,0,356.803571428571,1993.60946675892,CDK1,,,
Rb tumor suppressor/checkpoint signaling in response to DNA damage,1/16,0.003993945448656,0.011980641851286,0,0,333,1839.15090890099,CDK1,,,
Control of cell cycle and breast tumor growth by estrogen-responsive protein Efp,1/16,0.003993945448656,0.011980641851286,0,0,333,1839.15090890099,CDK1,,,
Protein kinase A (PKA) at the centrosome,1/16,0.003993945448656,0.011980641851286,0,0,333,1839.15090890099,CDK1,,,
SHC-related events,1/17,0.004243143988997,0.011980641851286,0,0,312.171875,1705.22350136349,CDK1,,,
SHC1 events in EGFR signaling,1/17,0.004243143988997,0.011980641851286,0,0,312.171875,1705.22350136349,CDK1,,,
TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest Homo sapiens R-HSA-6804114,1/18,0.004492292708393,0.012287741820016,0,0,293.794117647059,1588.07239728978,CDK1,,,
CDK regulation of DNA replication,1/18,0.004492292708393,0.012301989040604,0,0,293.794117647059,1588.07239728978,CDC6,,,
Cell cycle progression regulation by PLK3,1/19,0.0047413916094,0.012301989040604,0,0,277.458333333333,1484.79734988759,CDK1,,,
FRS2-mediated activation,1/19,0.0047413916094,0.012301989040604,0,0,277.458333333333,1484.79734988759,CDK1,,,
DREAM Complex and FOXM1/MYBL2 Promote Cell Cycle Progression in Cancer,1/28,0.006981040634233,0.012348613161521,0,0,184.888888888889,917.891480308298,CDK1,,,
EZH2 Methyltransferase Role in Cancer,1/28,0.006981040634233,0.012348613161521,0,0,184.888888888889,917.891480308298,CDK1,,,
S/G2 Phase Transition,1/29,0.007229641611706,0.012348613161521,0,0,178.276785714286,878.827148224897,CDC6,,,
G2/M Phase Transition,1/30,0.007478192828541,0.012348613161521,0,0,172.120689655172,842.662296146542,CDK1,,,
Replication Stress Triggers Genomic Instability,1/32,0.007975146000149,0.012348613161521,0,0,161,777.859477043269,CDC6,,,
DNA Damage Checkpoint Impairment in Cancer,1/32,0.007975146000149,0.012348613161521,0,0,161,777.859477043269,CDK1,,,
up metaphase anaphase telophase 15min noscapine release vs ctrl HeLa (Human) [19691289],2/359,0.003099960774046,0.012399843096182,0,0,36.672268907563,211.832440700011,TOP2A;AURKB,,,
Phosphorylation of the APC/C Homo sapiens R-HSA-176412,1/19,0.0047413916094,0.012598554847833,0,0,277.458333333333,1484.79734988759,CDK1,,,
CCND1,1/10,0.002497707864197,0.012950554059801,0,0,555.166666666667,3326.77064151216,CDK1,,,
CEP72,1/10,0.002497707864197,0.012950554059801,0,0,555.166666666667,3326.77064151216,CHAF1B,,,
CCNB2,1/11,0.002747205358337,0.012950554059801,0,0,499.625,2946.37411950643,CDK1,,,
SUGT1,1/12,0.002996653029894,0.012950554059801,0,0,454.181818181818,2638.91411927659,AURKB,,,
CDKN1B,1/13,0.00324605087509,0.012950554059801,0,0,416.3125,2385.60223672184,CDK1,,,
CCND3,1/13,0.00324605087509,0.012950554059801,0,0,416.3125,2385.60223672184,CDK1,,,
CDKN1A,1/13,0.00324605087509,0.012950554059801,0,0,416.3125,2385.60223672184,CDK1,,,
CDK17,1/14,0.00349539889312,0.012950554059801,0,0,384.269230769231,2173.54503857692,CDK1,,,
CCNB1,1/16,0.003993945448656,0.012950554059801,0,0,333,1839.15090890099,CDK1,,,
ICK,1/16,0.003993945448656,0.012950554059801,0,0,333,1839.15090890099,CDK1,,,
CDC20,1/17,0.004243143988997,0.012950554059801,0,0,312.171875,1705.22350136349,CDK1,,,
HSD3B2,1/18,0.004492292708393,0.012950554059801,0,0,293.794117647059,1588.07239728978,TOP2A,,,
CKS2,1/19,0.0047413916094,0.012950554059801,0,0,277.458333333333,1484.79734988759,CDK1,,,
INTU,1/19,0.0047413916094,0.012950554059801,0,0,277.458333333333,1484.79734988759,TOP2A,,,
TNFRSF8,1/20,0.004990440695952,0.012950554059801,0,0,262.842105263158,1393.12388948095,CDC6,,,
CKS1B,1/21,0.005239439972471,0.012950554059801,0,0,249.6875,1311.24405900402,CDK1,,,
HSP90AB1,1/23,0.005737289113329,0.012950554059801,0,0,226.965909090909,1171.31850515834,AURKB,,,
CDH19,1/23,0.005737289113329,0.012950554059801,0,0,226.965909090909,1171.31850515834,TOP2A,,,
TGFBR2,1/24,0.005986138987596,0.012950554059801,0,0,217.086956521739,1111.11804759418,CDC6,,,
CDK3,1/24,0.005986138987596,0.012950554059801,0,0,217.086956521739,1111.11804759418,CDK1,,,
RBM4B,1/25,0.006234939070473,0.012950554059801,0,0,208.03125,1056.29666076894,TOP2A,,,
HIST1H4A,1/26,0.006483689369799,0.012950554059801,0,0,199.7,1006.18157701364,CHAF1B,,,
HIST1H3A,1/26,0.006483689369799,0.012950554059801,0,0,199.7,1006.18157701364,CHAF1B,,,
