Geneid	Br57_CTC__4
TBX3	116
LOC102723639	0
LOC101928199	0
LOC101928225	0
MED13L	0
MIR620	0
MIR4472-2	0
LINC00173	0
MAP1LC3B2	19
C12orf49	241
RNFT2	0
HRK	0
FBXW8	0
RP11-231I16.1	2
TESC	0
LOC101928244	28
FBXO21	46
NOS1	0
KSR2	0
RFC5	61
WSB2	106
VSIG10	104
LOC101928274	0
PEBP1	574
TAOK3	33
SUDS3	136
SRRM4	0
LOC102723712	0
HSPB8	0
LINC00934	0
CCDC60	0
TMEM233	1
PRKAB1	131
CIT	0
MIR1178	0
LOC102723723	0
CCDC64	0
RAB35	107
LOC101928498	0
GCN1L1	195
MIR4498	0
RPLP0	1383
PXN-AS1	5
PXN	88
RNU4-2	0
SIRT4	0
RNU4-1	0
PLA2G1B	0
MSI1	1
COX6A1	146
TRIAP1	96
GATC	24
SRSF9	20
DYNLL1	252
DYNLL1-AS1	1
COQ5	3
RNF10	281
POP5	100
LOC101928300	6
CABP1	0
MLEC	24
UNC119B	9
MIR4700	0
ACADS	0
SPPL3	82
HNF1A-AS1	0
HNF1A	0
C12orf43	34
OASL	0
P2RX7	0
P2RX4	24
CAMKK2	53
ANAPC5	118
RNF34	54
KDM2B	23
MIR7107	1
LOC101928346	0
ORAI1	59
MORN3	0
TMEM120B	0
RHOF	0
LINC01089	0
SETD1B	0
HPD	0
PSMD9	247
WDR66	0
BCL7A	0
LOC100506691	0
MLXIP	112
LRRC43	0
IL31	0
B3GNT4	0
DIABLO	121
LOC101593348	0
VPS33A	85
CLIP1	76
RP11-450K4.1	0
ZCCHC8	23
RSRC2	158
KNTC1	34
HCAR2	4
HCAR3	25
HCAR1	0
DENR	51
CCDC62	0
HIP1R	178
VPS37B	91
ABCB9	97
OGFOD2	0
ARL6IP4	77
PITPNM2	8
MIR4304	0
RP11-197N18.7	0
MPHOSPH9	3
C12orf65	5
CDK2AP1	40
SBNO1	135
LOC100293704	1
MIR8072	2
SETD8	0
RILPL2	0
SNRNP35	19
LOC102723867	1
RILPL1	0
MIR3908	0
RP11-486O12.2	0
TMED2	302
DDX55	83
EIF2B1	37
GTF2H3	30
TCTN2	53
ATP6V0A2	5
DNAH10	0
CCDC92	8
LOC102723902	8
ZNF664	75
ZNF664-FAM101A	7
FAM101A	0
NCOR2	27
MIR6880	0
LOC101927436	0
SCARB1	0
UBC	4057
MIR5188	0
TRNAA23	0
TRNAD15	0
TRNAF2	0
TRNAD16	0
TRNAA32	0
DHX37	72
BRI3BP	10
AACS	69
TMEM132B	0
LINC00939	0
RP3-446N13.1	0
LOC101927491	0
LOC101927531	0
RP5-944M2.3	0
RP11-407A16.3	0
LINC00944	0
LINC00943	0
RP11-983C2.2	0
RP11-575F12.1	0
RP11-955H22.3	0
RP11-526P6.1	0
FLJ37505	0
LINC00507	0
RP13-653N12.1	0
RP13-653N12.2	0
MIR4419B	0
TMEM132C	0
MIR3612	0
SLC15A4	1
LOC100128276	0
GLT1D1	0
TMEM132D	0
RP11-669N7.2	0
RP11-669N7.3	0
LOC101927710	0
RP11-474D1.3	0
FZD10-AS1	0
FZD10	0
LOC101927786	0
PIWIL1	0
RIMBP2	0
LOC102724010	0
LOC102724399	0
STX2	5
RAN	648
GPR133	0
RP11-638F5.1	0
LOC100128002	0
RP13-507P19.2	0
LOC102724412	0
LOC101929974	0
LOC102724051	0
LOC100996701	0
SFSWAP	67
MMP17	0
ULK1	46
LOC102724075	14
PUS1	25
EP400	29
SNORA49	0
EP400NL	0
DDX51	11
NOC4L	58
LOC100996246	0
GALNT9	0
GALNT9-2	0
LOC100130238	0
RP13-895J2.7	0
LOC101928629	0
MUC8	0
FBRSL1	33
LOC100996573	1
MIR6763	0
LRCOL1	0
P2RX2	0
POLE	0
PXMP2	0
PGAM5	5
ANKLE2	34
LOC101928485	0
GOLGA3	166
CHFR	50
LOC101928530	9
ZNF605	3
ZNF26	49
RP11-386I8.6	0
ZNF84	17
ZNF140	28
ZNF891	0
ZNF10	0
ZNF268	76
ANHX	0
XRCC6BP1-2	0
RP11-620J15.3-2	0
LOC101927531-2	0
SLC5A8-2	0
ANO4-2	0
LOC100288778-2	0
FAM138D-2	0
IQSEC3-2	0
RP11-598F7.4-2	0
TAS2R7-2	0
TAS2R8-2	0
TAS2R9-2	0
TAS2R10-2	0
PRH1-PRR4-2	0
PRR4-2	0
PRH1-2	0
TAS2R13-2	0
PRH2-2	0
TAS2R14-2	0
TAS2R50-2	0
TAS2R20-2	0
TAS2R19-2	0
TAS2R31-2	0
TAS2R46-2	0
TAS2R43-2	0
TAS2R45	0
TAS2R30-2	0
LOC100129361-2	0
LOC101927786-2	0
PIWIL1-2	0
DNAH10-2	0
CCDC92-2	0
OVOS2-2	0
FAM60A-2	0
FLJ13224-2	0
PRB1-2	0
TAS2R7-3	0
TAS2R8-3	0
TAS2R9-3	0
TAS2R10-3	0
PRR4-3	0
PRH1-PRR4-3	0
PRH1-3	0
TAS2R13-3	0
PRH2-3	0
TAS2R14-3	0
TAS2R50-3	0
TAS2R20-3	0
TAS2R19-3	0
TAS2R31-3	0
TAS2R46-3	0
LOC101929789	0
TAS2R43-3	0
TAS2R30-3	0
LOC100129361-3	0
TAS2R42-2	0
PRB3-2	0
PRB4-2	0
PRB1-3	0
FAM230C	0
LOC101060157	0
LOC102724148	0
LINC00417	0
ANKRD20A9P	0
RNU6-55P	0
RNU6-76P	0
LINC00408	0
LINC00442	0
RNU6-52P	0
TUBA3C	0
LOC101928697	0
ANKRD26P3	0
LINC00421	0
TPTE2	0
MPHOSPH8	0
PSPC1	40
ZMYM5	35
LOC102724812	0
ZMYM2	120
GJA3	0
GJB2	12
GJB6	0
CRYL1	0
MIR4499	0
IFT88	7
IL17D	0
N6AMT2	0
XPO4	14
LINC00367	0
LATS2	9
SAP18	59
SKA3	0
MRP63	71
LOC101928764	0
MIPEPP3	0
LINC00539	0
LOC102724879	0
ZDHHC20	27
MICU2	0
RNU6-59P	0
FGF9	0
LINC00424	0
LINC00540	0
BASP1P1	0
SGCG	0
RNU6-58P	0
SACS	0
SACS-AS1	0
LINC00327	0
LOC101928839	0
TNFRSF19	0
MIPEP	6
C1QTNF9B-AS1	0
C1QTNF9B	0
ANKRD20A19P	0
SPATA13	16
MIR2276	0
SPATA13-AS1	0
C1QTNF9	0
PARP4	2
LOC101927375	0
TPTE2P6	0
ATP12A	12
LOC101928867	0
RNF17	0
CENPJ	0
LOC101928898	0
TPTE2P1	0
PABPC3	21
AMER2	0
LOC101928922	0
LOC102723318	0
MTMR6	59
NUPL1	11
ATP8A2	0
RNU6-78P	0
SHISA2	0
RNF6	11
LOC102724232	0
CDK8	0
WASF3	1
GPR12	0
USP12	2
USP12-AS2	0
LOC102723332	0
RPL21	8
SNORD102	2
SNORA27	4
RASL11A	0
GTF3A	139
MTIF3	9
RNU6-63P	0
LNX2	40
POLR1D	83
GSX1	0
PDX1-AS1	0
PDX1	0
ATP5EP2	27
CDX2	0
URAD	0
FLT3	0
PAN3-AS1	0
PAN3	19
RNU6-82P	0
FLT1	0
POMP	221
SLC46A3	1
RNU6-53P	0
MTUS2	3
MTUS2-AS1	0
SLC7A1	0
LOC102724249	0
LOC102723345	0
UBL3	64
LINC00297	0
LINC00572	0
LINC00544	0
LINC00384	0
KATNAL1	0
LOC102723381	0
RNU6-64P	0
LINC00426	0
LOC102723372	0
HMGB1	27
USPL1	0
TRNAN7	0
ALOX5AP	0
LINC00398	0
LINC00545	0
TEX26-AS1	0
MEDAG	0
TEX26	0
LOC102723392	0
HSPH1	261
B3GALTL	7
RXFP2	0
EEF1DP3	4
FRY-AS1	0
FRY	0
ZAR1L	0
BRCA2	0
N4BP2L1	2
N4BP2L2	155
MINOS1P1	0
N4BP2L2-IT2	0
PDS5B	64
LINC00423	0
LOC101927403	0
KL	0
STARD13	0
STARD13-AS	0
LOC102723425	0
LOC102723406	0
RFC3	0
LINC00457	0
NBEA	11
MAB21L1	0
LINC00445	0
DCLK1	8
SOHLH2	0
CCDC169-SOHLH2	0
LOC102723477	0
CCDC169	0
RNU6-71P	0
SPG20	0
SPG20OS	0
CCNA1	0
SERTM1	0
LOC102723490	0
RFXAP	0
SMAD9	0
ALG5	94
EXOSC8	0
SUPT20H	11
CSNK1A1L	0
LINC00547	0
POSTN	0
TRPC4	0
LOC101929077	0
LINC00571	0
UFM1	88
LOC101929121	0
LINC00366	0
FREM2	0
RNU6-56P	0
STOML3	0
PROSER1	19
NHLRC3	0
LHFP	0
COG6	0
MIR4305	0
LINC00332	0
LINC00548	0
LINC00598	0
FOXO1	0
MIR320D1	0
MRPS31	0
SLC25A15	0
TPTE2P5	0
MIR621	0
SUGT1P3	0
ELF1	26
TRNAE20	1
WBP4	9
MIR3168	0
KBTBD6	0
LOC101929140	0
KBTBD7	0
MTRF1	0
NAA16	22
RNU6-57P	0
OR7E37P	0
RGCC	0
VWA8	0
MIR5006	0
VWA8-AS1	0
DGKH	0
AKAP11	56
TNFSF11	0
FAM216B	0
EPSTI1	0
DNAJC15	20
ENOX1	26
CCDC122	5
LACC1	10
LINC00284	0
SMIM2-AS1	0
SMIM2	0
SMIM2-IT1	0
MIR8079	0
SERP2	0
LOC102723579	0
LINC01071	0
TSC22D1	641
TSC22D1-AS1	0
LINC00330	0
TRNAE7	0
NUFIP1	23
GPALPP1	0
LOC101929259	0
GTF2F2	65
RNU6-69P	0
KCTD4	0
TPT1	1119
SNORA31	0
TPT1-AS1	20
SLC25A30	0
COG3	88
FAM194B	0
SPERT	0
SIAH3	0
ZC3H13	13
CPB2-AS1	0
CPB2	0
LCP1	0
LRRC63	0
LINC00563	0
KIAA0226L	0
RNU6-68P	0
RP11-189B4.6	0
LOC101929368	0
LRCH1	0
ESD	19
HTR2A	0
HTR2A-AS1	0
SUCLA2	12
LOC101929410	0
NUDT15	38
MED4	51
MED4-AS1	23
ITM2B	276
LINC00441	0
RB1	0
LOC101929434	0
LPAR6	0
RCBTB2	0
LINC00462	0
CYSLTR2	0
FNDC3A	54
MLNR	0
CDADC1	3
LOC102723669	0
CAB39L	0
SETDB2	0
PHF11	15
RCBTB1	0
ARL11	0
EBPL	76
KPNA3	27
CTAGE10P	0
SPRYD7	1
LOC102723679	0
DLEU2	0
MIR3613	0
TRIM13	8
KCNRG	17
MIR16-1	0
MIR15A	0
DLEU1	0
FLJ31945	2
ST13P4	2
DLEU7	0
LOC102723697	0
DLEU7-AS1	0
RNASEH2B-AS1	0
RNASEH2B	0
GUCY1B2	0
LINC00371	0
FAM124A	0
SERPINE3	0
MIR5693	0
INTS6	51
INTS6-AS1	0
MIR4703	0
WDFY2	0
DHRS12	0
LOC102723770	0
LOC101929522	0
LINC00282	0
CCDC70	0
ATP7B	0
ALG11	49
UTP14C	18
LOC100506859	0
NEK5	0
LOC101929657	0
NEK3	0
MRPS31P5	0
TPTE2P2	0
THSD1	0
VPS36	77
CKAP2	7
TPTE2P3	0
HNRNPA1L2	2
SUGT1	158
LECT1	0
MIR759	0
PCDH8	0
OLFM4	0
LOC102723875	0
LINC00558	0
LINC00458	0
MIR1297	0
MIR5007	0
PRR20A	0
PRR20B	0
PRR20C	0
PRR20D	0
PRR20E	0
PCDH17	0
LOC101926897	0
DIAPH3	0
LOC101926912	0
DIAPH3-AS1	0
DIAPH3-AS2	0
TDRD3	5
LINC00378	0
LOC102723910	0
MIR3169	0
PCDH20	0
LOC101926951	0
LINC00358	0
LINC00395	0
OR7E156P	0
LOC647264	0
RNU6-81P	0
LOC102723968	0
LOC101927016	0
MIR548X2	0
MIR4704	0
PCDH9	39
PCDH9-AS2	0
PCDH9-AS3	0
PCDH9-AS4	0
LOC101927072	0
LINC00550	0
KLHL1	0
ATXN8OS	0
LINC00348	0
DACH1	2
MZT1	39
BORA	0
DIS3	35
PIBF1	0
RNU6-79P	0
KLF5	93
RNU6-66P	0
KLF12	0
LOC101927103	0
LOC101927121	0
LINC00381	0
LINC00347	0
CTAGE11P	0
TBC1D4	5
COMMD6	23
UCHL3	38
RP11-173B14.5	0
LMO7	68
C13orf45	0
KCTD12	0
BTF3P11	0
IRG1	0
CLN5	7
FBXL3	83
MYCBP2	0
MYCBP2-AS1	0
SCEL	0
LOC100129307	0
SLAIN1	0
MIR3665	0
EDNRB-AS1	0
EDNRB	0
LINC01069	0
LINC00446	0
RNF219-AS1	0
POU4F1	0
RNF219	0
LINC00331	0
RBM26	20
RBM26-AS1	0
NDFIP2-AS1	0
NDFIP2	51
LOC102724065	0
LOC102724076	0
RP11-501G7.1	0
LINC01080	0
LOC101927216	0
LOC101927238	0
SPRY2	16
LOC102724139	0
RNU6-67P	0
SLITRK1	0
LINC00333	0
LINC00351	0
RNU6-72P	0
SLITRK6	0
MIR4500HG	0
MIR4500	0
SLITRK5	0
LINC00397	0
LINC00433	0
LINC00560	0
LINC00353	0
LINC00559	0
LOC102724086	0
MIR622	13
RP11-158A8.1	0
RNU6-75P	0
LINC00410	0
LINC00380	0
LINC00379	0
MIR17HG	35
MIR17	0
MIR18A	0
MIR19A	0
MIR20A	0
MIR19B1	0
MIR92A1	0
GPC5	0
MIR548AS	0
GPC5-AS1	0
GPC6	0
GPC6-AS2	0
GPC6-AS1	0
DCT	0
LOC102724113	0
TRNAF6	0
TGDS	0
GPR180	58
LOC101927248	0
SOX21	0
SOX21-AS1	0
LOC101927284	0
ABCC4	0
LOC102724149	0
CLDN10	0
CLDN10-AS1	0
DZIP1	0
LOC101927308	0
DNAJC3-AS1	16
DNAJC3	16
UGGT2	0
HS6ST3	10
MIR4501	0
LINC00359	0
OXGR1	0
LOC101927361	0
MBNL2	40
LOC101927385	10
RAP2A	0
IPO5	145
FARP1	55
RNF113B	0
MIR3170	0
STK24	21
SLC15A1	0
DOCK9	20
DOCK9-AS1	0
RNU6-83P	0
DOCK9-AS2	0
UBAC2-AS1	0
UBAC2	0
GPR18	0
GPR183	0
FKSG29	0
MIR623	0
TM9SF2	282
CLYBL	1
MIR4306	0
CLYBL-AS2	0
RP11-279D17.2	0
LOC101927437	0
ZIC5	0
ZIC2	0
LINC00554	0
PCCA	24
PCCA-AS1	0
LOC102724293	0
GGACT	0
TMTC4	7
NALCN-AS1	0
NALCN	0
ITGBL1	0
FGF14	0
MIR2681	0
MIR4705	0
FGF14-IT1	0
FGF14-AS1	0
FGF14-AS2	0
TPP2	0
METTL21C	0
LOC283482	0
CCDC168	0
TEX30	0
KDELC1	0
BIVM	0
BIVM-ERCC5	2
ERCC5	2
METTL21EP	0
SLC10A2	0
DAOA-AS1	0
DAOA	0
LINC00343	0
LINC00344	0
LINC00460	0
EFNB2	106
ARGLU1	64
LINC00551	0
LINC00443	0
FAM155A	0
MIR1267	0
FAM155A-IT1	0
LIG4	0
ABHD13	28
TNFSF13B	0
LOC102724347	0
MYO16	0
MYO16-AS1	0
LOC101927627	0
LINC00676	0
IRS2	0
LOC101927695	0
LOC101927646	0
LOC101927712	0
COL4A1	0
COL4A2	0
LOC102724442	0
MIR8073	0
COL4A2-AS2	0
COL4A2-AS1	0
RAB20	0
CARKD	0
CARS2	0
ING1	3
LINC00346	0
ANKRD10	68
RP11-551M15.1	0
ARHGEF7	27
LOC101060553	0
TEX29	0
LOC102724489	0
LOC102724510	0
RP11-75F3.1	0
SOX1	0
LINC00403	0
LOC100506016	0
LINC01070	0
LOC101928730	0
LINC01043	0
SPACA7	0
TUBGCP3	2
C13orf35	0
ATP11A	41
ATP11A-AS1	0
MCF2L	10
MCF2L-AS1	0
F7	0
F10	0
LOC102724474	0
PROZ	0
PCID2	33
CUL4A	29
MIR8075	0
LAMP1	22
GRTP1	24
LOC101928841	0
ADPRHL1	0
DCUN1D2	61
TMCO3	0
TFDP1	0
ATP4B	0
GRK1	0
GRK1-2	0
LINC00552	0
TMEM255B	0
GAS6-AS1	0
GAS6	0
GAS6-AS2	0
LINC00454	0
LINC00452	0
LINC00565	0
LOC100507747	0
LOC102723545	0
RASA3	4
LOC101929355	0
CDC16	68
MIR548AR	0
MIR4502	0
UPF3A	1
CHAMP1	0
LOC102723647	0
LINC01070-2	0
LOC101928730-2	0
LINC01043-2	0
SPACA7-2	0
TUBGCP3-2	0
ATP8A2-2	0
LINC00417-2	0
ANKRD20A9P-2	0
RNU6-55P-2	0
LOC102725001	0
RNU6-76P-2	0
GRK1-3	0
LINC00552-2	0
OR11H12	0
RP11-536C10.7	0
LOC101929972	0
POTEM	0
LOC100508046	0
FLJ39632	0
BMS1P18	0
LOC440157	0
BMS1P17	0
POTEG	0
LOC102724666	0
OR11H2	0
OR4Q3	0
OR4M1	0
OR4N2	0
OR4K2	0
OR4K5	0
OR4K1	0
OR4K15	0
OR4K14	0
OR4K13	0
OR4L1	0
OR4K17	0
OR4N5	0
OR11G2	0
OR11H6	0
OR11H4	0
TTC5	53
CCNB1IP1	0
SNORD126	0
RPPH1	1
PARP2	22
TEP1	1
KLHL33	0
OSGEP	15
APEX1	212
TMEM55B	40
PNP	77
RNASE10	0
RNASE9	0
RNASE11	0
RNASE12	0
RP11-14J7.6	0
TRNAP1	0
TRNAL1	0
TRNAP2	0
TRNAT2	0
TRNAL15	0
TRNAT20	0
TRNAP17	0
OR6S1	0
TRNAY14	0
TRNAY13	0
TRNAY1	0
TRNAY2	0
TRNAT12	0
TRNAY3	0
TRNAP7	1
ANG	28
RNASE4	8
EDDM3A	0
EDDM3B	0
RNASE6	0
RNASE1	0
LOC100507513	0
RNASE3	0
ECRP	0
RNASE2	0
METTL17	65
RP11-84C10.4	23
SLC39A2	0
NDRG2	33
MIR6717	1
TPPP2	0
RNASE13	0
RNASE7	0
RNASE8	0
ARHGEF40	4
ZNF219	17
TMEM253	0
OR5AU1	0
LINC00641	0
HNRNPC	317
RPGRIP1	0
SUPT16H	64
CHD8	0
SNORD9	1
SNORD8	0
RAB2B	4
TOX4	29
METTL3	0
SALL2	0
OR10G3	0
OR10G2	0
OR4E2	0
LOC101929755	0
LOC102724753	0
DAD1	236
ABHD4	20
OXA1L	35
SLC7A7	0
MRPL52	96
MMP14	3
LRP10	60
REM2	0
RBM23	8
PRMT5	71
RP11-298I3.1	0
TRNAR21	0
HAUS4	0
MIR4707	0
AJUBA	0
LOC102724795	0
C14orf93	0
PSMB5	238
PSMB11	0
CDH24	0
LOC102723563	2
ACIN1	44
C14orf119	113
LOC100128908	0
CEBPE	0
SLC7A8	0
C14orf164	0
HOMEZ	0
PPP1R3E	0
BCL2L2	30
BCL2L2-PABPN1	81
PABPN1	52
SLC22A17	0
EFS	0
IL25	0
CMTM5	0
MYH6	0
MIR208A	0
MYH7	0
MIR208B	0
NGDN	13
THTPA	54
ZFHX2	24
AP1G2	50
LOC102724814	29
JPH4	0
LOC102724824	0
DHRS2	14
LOC102724845	0
DHRS4-AS1	112
DHRS4	24
DHRS4L2	1
DHRS4L1	0
LOC101927011	0
LRRC16B	0
CPNE6	0
NRL	0
PCK2	0
DCAF11	61
FITM1	0
PSME1	317
EMC9	51
PSME2	101
MIR7703	6
RNF31	0
IRF9	0
REC8	1
IPO4	76
TM9SF1	50
TSSK4	0
CHMP4A	148
NEDD8-MDP1	50
MDP1	17
NEDD8	99
GMPR2	54
TINF2	235
TGM1	0
RABGGTA	0
DHRS1	0
NOP9	0
CIDEB	0
LTB4R2	0
LTB4R	0
ADCY4	0
RIPK3	0
NFATC4	104
NYNRIN	0
CBLN3	0
KHNYN	36
SDR39U1	13
LOC101927045	0
CMA1	0
CTSG	0
GZMH	0
GZMB	0
STXBP6	0
NOVA1	0
RP11-626P14.1	0
LOC102724890	0
RP11-384J4.1	0
MIR4307	0
LOC728755	0
LINC00645	0
FOXG1	0
C14orf23	0
LOC102724917	0
LOC102724934	0
PRKD1	0
G2E3	39
SCFD1	3
COCH	3
RP11-829H16.3	0
STRN3	22
MIR624	0
AP4S1	0
HECTD1	145
HEATR5A	9
LOC101927124	0
DTD2	28
GPR33	0
NUBPL	1
ARHGAP5-AS1	0
ARHGAP5	96
RNU6-7	0
RNU6-8	0
AKAP6	0
NPAS3	0
EGLN3	37
LOC102724945	0
SPTSSA	131
LOC102724963	0
EAPP	95
LOC102723306	0
RNU1-27P	0
RNU1-28P	0
LOC102723319	0
SNX6	10
CFL2	18
BAZ1A	0
LOC100506157	3
LOC102723366	0
IGBP1P1	0
SRP54	52
FAM177A1	74
PPP2R3C	27
LOC101927178	3
KIAA0391	61
PSMA6	156
LOC102723388	0
NFKBIA	2083
INSM2	0
RALGAPA1	8
BRMS1L	0
LINC00609	0
PTCSC3	0
LOC101927199	0
LOC102723418	0
MBIP	0
SFTA3	0
NKX2-1	0
NKX2-1-AS1	0
NKX2-8	0
LOC102723434	0
LOC101927291	0
PAX9	0
SLC25A21	0
MIR4503	0
SLC25A21-AS1	0
MIPOL1	0
FOXA1	12
TTC6	0
SSTR1	0
CLEC14A	0
LOC102723503	0
LINC00639	0
LOC102723516	0
SEC23A	2
GEMIN2	0
TRAPPC6B	28
PNN	31
MIA2	0
CTAGE5	12
LOC100288846	16
FBXO33	0
LOC644919	0
LRFN5	0
FSCB	0
LOC101927351	0
LOC101927395	0
C14orf28	0
RP11-857B24.5	0
KLHL28	0
FAM179B	19
PRPF39	12
SNORD127	0
FKBP3	100
FANCM	0
MIS18BP1	0
LINC00871	0
RPL10L	0
MDGA2	0
MIR548Y	0
LINC00648	0
LOC101927483	0
RPS29	186
RN7SL1	2
LRR1	0
RPL36AL	103
MGAT2	13
DNAAF2	28
POLE2	0
KLHDC1	0
KLHDC2	49
NEMF	44
RN7SL2	0
ARF6	10
RP11-58E21.4	0
MIR6076	0
C14orf182	0
RP11-58E21.3	0
C14orf183	0
VCPKMT	35
SOS2	3
L2HGDH	0
MIR4504	0
ATP5S	1
CDKL1	0
MAP4K5	38
ATL1	61
SAV1	35
NIN	103
ABHD12B	0
PYGL	0
TRIM9	0
TMX1	44
LINC00640	0
FRMD6-AS2	0
FRMD6	142
FRMD6-AS1	22
RP11-280K24.4	0
GNG2	0
LOC102723604	0
C14orf166	67
NID2	0
PTGDR	0
PTGER2	0
TXNDC16	0
GPR137C	0
ERO1L	88
PSMC6	89
STYX	3
GNPNAT1	61
FERMT2	0
DDHD1	19
RP11-547D23.1	0
LOC102723621	0
MIR5580	0
BMP4	0
CDKN3	0
CNIH1	77
GMFB	27
CGRRF1	0
SAMD4A	0
LOC729451	0
GCH1	2
MIR4308	0
WDHD1	0
SOCS4	9
MAPK1IP1L	184
LGALS3	663
DLGAP5	0
FBXO34	37
ATG14	5
TBPL2	0
KTN1-AS1	4
KTN1	237
RPL13AP3	0
LINC00520	0
LOC102723670	0
LOC102723682	0
PELI2	0
LOC102723699	0
LOC101927690	0
TMEM260	3
OTX2	0
OTX2-AS1	0
EXOC5	41
AP5M1	0
NAA30	0
C14orf105	0
SLC35F4	0
C14orf37	0
ACTR10	127
TRNAK13	0
PSMA3	63
FLJ31306	5
ARID4A	0
TOMM20L	0
TIMM9	4
KIAA0586	8
DACT1	0
LOC102723725	0
LOC102723742	0
DAAM1	0
L3HYPDH	46
GPR135	0
JKAMP	123
CCDC175	0
RTN1	0
MIR5586	0
LRRC9	4
PCNXL4	2
DHRS7	120
LOC101927702	0
PPM1A	47
LOC101927729	0
C14orf39	0
SIX6	0
SIX1	7
SIX4	0
MNAT1	27
TRMT5	17
SLC38A6	55
LOC101927756	0
TMEM30B	0
PRKCH	22
RP11-47I22.2	0
FLJ22447	0
HIF1A-AS1	10
HIF1A	206
HIF1A-AS2	28
SNAPC1	0
SYT16	0
LINC00643	0
LINC00644	0
KCNH5	0
RHOJ	0
GPHB5	0
PPP2R5E	0
WDR89	0
SGPP1	0
SYNE2	141
MIR548H1	0
ESR2	0
TEX21P	0
MTHFD1	63
ZBTB25	42
AKAP5	0
ZBTB1	0
LOC102723809	0
HSPA2	0
PPP1R36	0
LOC101927856	0
PLEKHG3	205
SPTB	17
MIR7855	0
CHURC1	25
CHURC1-FNTB	8
GPX2	0
RAB15	40
FNTB	0
MAX	55
MIR4706	0
RP11-840I19.3	3
LOC100128233	0
MIR4708	0
FUT8	1
FUT8-AS1	0
MIR625	0
LOC101927878	0
LINC00238	0
GPHN	1
LOC101927899	0
FAM71D	0
MPP5	8
ATP6V1D	144
EIF2S1	126
PLEK2	0
MIR5694	0
TMEM229B	0
PLEKHH1	0
PIGH	0
ARG2	48
LOC102723884	0
VTI1B	127
RDH11	1
RDH12	0
LOC102723898	0
ZFYVE26	0
RAD51B	0
LOC101927971	0
LOC102723923	0
LOC100996664	0
ZFP36L1	75
ACTN1	151
ACTN1-AS1	0
DCAF5	50
EXD2	0
GALNT16	0
ERH	56
SLC39A9	27
PLEKHD1	0
CCDC177	0
KIAA0247	69
LOC100289511	32
SRSF5	173
SLC10A1	0
LOC100506358	0
SMOC1	0
SLC8A3	0
ADAM21P1	0
LOC101928046	0
COX16	24
SYNJ2BP-COX16	17
SYNJ2BP	29
ADAM21	0
LOC102723984	0
ADAM20P1	0
ADAM20	0
MED6	22
LOC101928075	0
TTC9	6
MAP3K9	52
LOC100506411	0
PCNX	2
LOC102724015	0
SNORD56B	0
LOC102724024	0
LOC145474	1
SIPA1L1	0
RGS6	0
MIR7843	0
DPF3	0
LOC102724054	0
DCAF4	15
TRNAC24	0
ZFYVE1	0
RBM25	100
PSEN1	0
PAPLN	0
LOC101928123	0
NUMB	0
LOC101928143	0
HEATR4	0
C14orf169	4
ACOT1	5
ACOT2	35
ACOT4	0
LOC101928206	0
ACOT6	0
DNAL1	0
PNMA1	0
ELMSAN1	155
MIR4505	0
RP5-1021I20.1	0
LOC100506498	0
PTGR2	6
ZNF410	36
FAM161B	5
COQ6	93
ENTPD5	14
CCDC176	0
ALDH6A1	0
LIN52	0
VSX2	0
ABCD4	31
VRTN	0
SYNDIG1L	0
NPC2	102
MIR4709	19
ISCA2	59
LTBP2	0
LOC101928352	0
AREL1	127
FCF1	2
YLPM1	8
PROX2	0
DLST	11
RPS6KL1	7
PGF	0
EIF2B2	71
MLH3	0
ACYP1	8
ZC2HC1C	0
NEK9	7
TMED10	124
FOS	111
RP11-293M10.5	0
LOC101928377	39
JDP2	0
BATF	0
LOC102724153	0
FLVCR2	0
MIR7641-2	0
C14orf1	72
TTLL5	0
TGFB3	0
LOC102724170	0
IFT43	30
GPATCH2L	14
ESRRB	0
VASH1	0
LOC100506603	0
ANGEL1	0
C14orf166B	0
IRF2BPL	1
RP11-7F17.5	0
LOC102724190	0
CIPC	16
ZDHHC22	0
LOC101926998	0
TMEM63C	0
NGB	0
MIR1260A	0
POMT2	0
GSTZ1	0
TMED8	0
SAMD15	0
NOXRED1	0
VIPAS39	0
AHSA1	124
ISM2	0
SPTLC2	23
ALKBH1	1
SLIRP	37
SNW1	43
C14orf178	2
ADCK1	32
NRXN3	0
DIO2	0
DIO2-AS1	0
LOC102724213	0
CEP128	0
TSHR	0
LOC101928462	0
LOC101928431	0
GTF2A1	46
SNORA79	0
LOC101928504	4
STON2	0
RP11-299L17.3	0
LOC102724277	0
SEL1L	8
RP11-799P8.1	0
LOC102724294	0
RP11-406A9.2	0
LOC102724338	0
LINC00911	0
LOC100506731	0
FLRT2	0
LOC102724348	0
LOC101928767	0
LOC101928740	0
LOC102724380	0
LOC283585	0
GALC	36
GPR65	0
RP11-300J18.1	0
LINC01146	0
KCNK10	0
SPATA7	0
PTPN21	0
ZC3H14	27
EML5	0
TTC8	0
TRNAA17	0
FOXN3	0
LOC102724423	0
LOC101928817	0
FOXN3-AS1	0
LOC102723683	0
FOXN3-AS2	0
EFCAB11	14
TDP1	0
LOC101927029	0
KCNK13	0
PSMC1	10
NRDE2	31
CALM1	771
LOC101930294	0
LINC00642	0
TTC7B	0
LOC102724444	0
RP11-1078H9.5	0
RPS6KA5	0
LOC102724461	0
