Geneid	Br57_CTC__10
ANKRD52	1
COQ10A	0
CS	236
LOC102724133	19
CNPY2	52
PAN2	4
IL23A	32
STAT2	161
APOF	0
TIMELESS	0
MIP	4
SPRYD4	72
GLS2	1
RBMS2	27
BAZ2A	43
ATP5B	287
SNORD59B	0
SNORD59A	0
PTGES3	58
NACA	643
PRIM1	0
HSD17B6	0
SDR9C7	0
RDH16	0
GPR182	0
HBCBP	0
ZBTB39	0
TAC3	0
MYO1A	0
TMEM194A	0
NAB2	0
STAT6	177
LRP1	0
MIR1228	0
NXPH4	0
SHMT2	0
NDUFA4L2	0
STAC3	0
R3HDM2	51
LOC102724177	0
LOC102724160	0
INHBC	0
INHBE	0
GLI1	0
ARHGAP9	4
MARS	215
MIR6758	0
DDIT3	70
MIR616	0
MBD6	11
DCTN2	179
KIF5A	0
PIP4K2C	0
DTX3	3
ARHGEF25	0
LOC101927583	0
SLC26A10	0
B4GALNT1	0
OS9	41
AGAP2	0
AGAP2-AS1	0
TSPAN31	4
CDK4	191
MIR6759	1
MARCH9	0
CYP27B1	44
METTL1	9
METTL21B	0
TSFM	3
AVIL	71
CTDSP2	179
MIR26A2	0
RP11-620J15.2	0
LOC102724211	0
LOC101927608	0
RP11-620J15.3	0
XRCC6BP1	1
RP11-767I20.1	0
LOC100506869	0
LRIG3	58
SLC16A7	0
LOC100996696	0
FAM19A2	0
LOC102724280	0
USP15	31
MIR6125	0
MON2	38
LOC102724318	1
LOC101927719	0
C12orf61	0
MIRLET7I	1
PPM1H	14
LOC102724337	0
AVPR1A	0
DPY19L2	0
TMEM5	0
SRGAP1	44
C12orf66	0
C12orf56	0
XPOT	84
TBK1	144
RASSF3	10
MIR548Z	0
MIR548C	0
GNS	108
TBC1D30	13
FLJ41278	0
WIF1	0
LEMD3	26
MSRB3	0
RP11-230G5.2	0
RPSAP52	0
HMGA2	0
LOC100129940	0
LOC101927810	0
MIR6074	0
LLPH	0
TMBIM4	34
IRAK3	0
MIR6502	0
HELB	0
GRIP1	0
LOC102724421	0
CAND1	284
LOC102724433	0
RP11-542B15.1	0
DYRK2	37
RP11-43N5.1	0
LOC101927922	0
IFNG-AS1	0
IFNG	0
IL26	0
IL22	0
MDM1	0
LOC100507195	0
RP11-81H14.2	0
RAP1B	40
SNORA70G	0
RP11-637A17.2	0
NUP107	66
SLC35E3	0
LOC100130075	0
MDM2	148
CPM	0
CPSF6	124
MIR1279	0
LYZ	0
YEATS4	47
FRS2	98
MIR3913-1	0
MIR3913-2	0
CCT2	485
LRRC10	0
BEST3	0
RP11-588G21.2	0
RAB3IP	87
MYRFL	28
LOC101928062	0
CNOT2	125
KCNMB4	0
PTPRB	0
PTPRR	0
TSPAN8	0
LGR5	0
ZFC3H1	88
THAP2	0
TMEM19	0
RAB21	11
TBC1D15	226
MRS2P2	1
TPH2	0
TRHDE-AS1	0
TRHDE	0
RP11-314D7.2	0
RP11-81H3.2	0
ATXN7L3B	186
KCNC2	0
LOC101928157	0
CAPS2	0
GLIPR1L1	4
GLIPR1L2	0
GLIPR1	6
KRR1	39
PHLDA1	0
NAP1L1	226
BBS10	0
OSBPL8	0
ZDHHC17	19
CSRP2	4
E2F7	0
NAV3	0
LOC101928207	0
SYT1	38
MIR1252	0
PAWR	61
PPP1R12A	131
LOC101928367	0
OTOGL	1
PTPRQ	0
MYF6	0
MYF5	0
RP11-540D4.3	0
LIN7A	0
MIR617	0
MIR618	0
ACSS3	0
MIR4699	0
PPFIA2	0
LOC102724663	0
RP11-362A1.1	0
CCDC59	69
METTL25	31
TMTC2	6
SLC6A15	0
LOC102724680	0
TSPAN19	0
LRRIQ1	0
ALX1	0
RASSF9	0
LOC102724721	0
NTS	0
MGAT4C	0
LOC102724735	0
MKRN9P	4
C12orf50	0
C12orf29	12
CEP290	41
TMTC3	82
KITLG	31
RP11-13A1.1	0
DUSP6	113
POC1B	26
POC1B-GALNT4	77
GALNT4	83
LOC102724782	3
LOC102724811	0
ATP2B1	111
LINC00936	1
LOC102724834	0
LINC00615	0
CCER1	0
EPYC	0
KERA	0
LUM	0
DCN	0
LOC101928584	0
C12orf79	4
BTG1	328
LOC101928617	0
CLLU1OS	0
CLLU1	0
LOC100507616	0
C12orf74	16
PLEKHG7	79
EEA1	39
RP11-486A14.2	0
LOC102724901	0
LOC102724933	0
NUDT4	11
LOC102724944	0
UBE2N	99
MRPL42	57
SOCS2-AS1	0
SOCS2	0
CRADD	0
RP11-887P2.5	0
PLXNC1	0
CCDC41	0
CCDC41-AS1	0
LOC102724960	0
MIR5700	0
TMCC3	0
MIR7844	0
MIR492	1
KRT19P2	1
NDUFA12	48
NR2C1	2
FGD6	68
VEZT	98
MIR331	0
MIR3685	0
LOC101928779	0
METAP2	77
USP44	0
PGAM1P5	0
NTN4	0
SNRPF	45
CCDC38	4
AMDHD1	0
HAL	0
LOC102723340	0
LTA4H	0
LOC101928830	0
TRNAD12	0
ELK3	3
CDK17	27
C12orf55	0
NEDD1	1
LOC101928912	0
RMST	0
MIR1251	0
MIR135A2	0
LOC643711	0
RNU6-36P	0
MIR4495	0
MIR4303	0
SLC9A7P1	0
LOC643770	0
TRNAD10	0
TRNAW5	0
TMPO-AS1	0
TMPO	8
SLC25A3	264
SNORA53	0
IKBIP	0
APAF1	0
ANKS1B	2
RP11-406H4.1	0
FAM71C	0
UHRF1BP1L	43
GOLGA2P5	0
MIR1827	0
ACTR6	0
DEPDC4	0
SCYL2	72
SLC17A8	0
NR1H4	0
GAS2L3	39
ANO4	6
SLC5A8	0
UTP20	3
ARL1	105
SPIC	0
MYBPC1	0
CHPT1	114
SYCP3	4
LOC101928981	0
GNPTAB	4
LOC101929005	0
DRAM1	12
CCDC53	13
NUP37	55
PARPBP	4
PMCH	0
IGF1	0
LINC00485	1
PAH	0
LOC101929036	0
ASCL1	0
LOC101929058	0
C12orf42	0
RP11-626I20.3	0
STAB2	4
LOC101930305	0
NT5DC3	114
LOC102723501	0
GNN	0
HSP90B1	478
MIR3652	21
C12orf73	0
TDG	64
GLT8D2	0
HCFC2	0
NFYB	0
TXNRD1	257
EID3	41
CHST11	0
MIR3922	0
SLC41A2	1
C12orf45	27
ALDH1L2	0
KIAA1033	28
APPL2	22
C12orf75	0
CASC18	0
NUAK1	0
CKAP4	131
LOC101929132	0
TCP11L2	50
POLR3B	0
LOC100287944	0
RFX4	0
RP11-482D24.2	0
RIC8B	0
LOC102723527	0
C12orf23	32
MTERFD3	0
CRY1	260
BTBD11	0
PWP1	188
PRDM4	9
RP11-864J10.4	0
ASCL4	0
LOC101929187	0
LOC728739	0
WSCD2	12
CMKLR1	0
LOC102723562	0
FICD	0
SART3	17
ISCU	70
TMEM119	0
SELPLG	0
MIR4496	0
CORO1C	208
SSH1	0
LOC101929204	0
MIR619	0
DAO	0
SVOP	0
USP30	65
USP30-AS1	1
ALKBH2	52
UNG	96
ACACB	6
FOXN4	0
RP11-256L11.1	0
MYO1H	0
KCTD10	122
UBE3B	15
MMAB	0
MVK	0
FAM222A	1
FAM222A-AS1	2
TRPV4	0
MIR4497	0
GLTP	5
TCHP	0
GIT2	62
ANKRD13A	0
C12orf76	0
IFT81	9
ATP2A2	74
ANAPC7	95
ARPC3	60
GPN3	0
FAM216A	0
VPS29	53
RAD9B	3
PPTC7	6
TCTN1	60
HVCN1	4
PPP1CC	34
CCDC63	0
MYL2	0
LOC100131138	0
CUX2	0
MIR6760	0
FAM109A	39
SH2B3	3
ATXN2	11
LOC102723619	0
BRAP	59
ACAD10	0
ALDH2	0
MIR6761	0
MAPKAPK5-AS1	35
MAPKAPK5	18
ADAM1A	0
TMEM116	0
ERP29	107
NAA25	194
MIR3657	0
TRAFD1	1
HECTD4	82
MIR6861	0
RPL6	153
PTPN11	130
MIR1302-1	0
RPH3A	0
OAS1	12
OAS3	0
OAS2	0
LOC100506734	0
DTX1	0
RASAL1	0
CCDC42B	6
DDX54	36
MIR7106	0
RITA1	11
IQCD	26
TPCN1	92
MIR6762	0
SLC8B1	0
PLBD2	0
SDS	0
SDSL	0
LHX5	0
RP11-438N16.1	0
RBM19	132
TBX5	0
TBX5-AS1	0
TBX3	452
LOC102723639	0
LOC101928199	0
LOC101928225	0
MED13L	9
MIR620	0
MIR4472-2	0
LINC00173	0
MAP1LC3B2	25
C12orf49	22
RNFT2	0
HRK	23
FBXW8	0
RP11-231I16.1	0
TESC	0
LOC101928244	0
FBXO21	45
NOS1	5
KSR2	0
RFC5	36
WSB2	86
VSIG10	12
LOC101928274	0
PEBP1	405
TAOK3	139
SUDS3	105
SRRM4	0
LOC102723712	0
HSPB8	0
LINC00934	0
CCDC60	0
TMEM233	0
PRKAB1	0
CIT	15
MIR1178	7
LOC102723723	0
CCDC64	13
RAB35	128
LOC101928498	0
GCN1L1	47
MIR4498	0
RPLP0	739
PXN-AS1	12
PXN	137
RNU4-2	0
SIRT4	0
RNU4-1	0
PLA2G1B	0
MSI1	0
COX6A1	53
TRIAP1	0
GATC	31
SRSF9	2
DYNLL1	121
DYNLL1-AS1	36
COQ5	0
RNF10	388
POP5	29
LOC101928300	0
CABP1	0
MLEC	39
UNC119B	29
MIR4700	1
ACADS	0
SPPL3	89
HNF1A-AS1	0
HNF1A	0
C12orf43	0
OASL	0
P2RX7	0
P2RX4	27
CAMKK2	52
ANAPC5	0
RNF34	0
KDM2B	1
MIR7107	0
LOC101928346	0
ORAI1	0
MORN3	0
TMEM120B	1
RHOF	1
LINC01089	11
SETD1B	21
HPD	0
PSMD9	86
WDR66	0
BCL7A	0
LOC100506691	0
MLXIP	54
LRRC43	0
IL31	0
B3GNT4	0
DIABLO	138
LOC101593348	0
VPS33A	21
CLIP1	436
RP11-450K4.1	3
ZCCHC8	6
RSRC2	46
KNTC1	0
HCAR2	0
HCAR3	0
HCAR1	0
DENR	12
CCDC62	0
HIP1R	71
VPS37B	80
ABCB9	0
OGFOD2	0
ARL6IP4	51
PITPNM2	0
MIR4304	0
RP11-197N18.7	0
MPHOSPH9	2
C12orf65	4
CDK2AP1	30
SBNO1	172
LOC100293704	3
MIR8072	5
SETD8	26
RILPL2	16
SNRNP35	1
LOC102723867	0
RILPL1	0
MIR3908	0
RP11-486O12.2	0
TMED2	36
DDX55	0
EIF2B1	158
GTF2H3	7
TCTN2	25
ATP6V0A2	0
DNAH10	16
CCDC92	45
LOC102723902	5
ZNF664	6
ZNF664-FAM101A	5
FAM101A	0
NCOR2	26
MIR6880	1
LOC101927436	0
SCARB1	0
UBC	1447
MIR5188	0
TRNAA23	0
TRNAD15	0
TRNAF2	0
TRNAD16	0
TRNAA32	0
DHX37	32
BRI3BP	0
AACS	32
TMEM132B	0
LINC00939	0
RP3-446N13.1	0
LOC101927491	0
LOC101927531	0
RP5-944M2.3	0
RP11-407A16.3	0
LINC00944	0
LINC00943	0
RP11-983C2.2	0
RP11-575F12.1	0
RP11-955H22.3	0
RP11-526P6.1	0
FLJ37505	0
LINC00507	0
RP13-653N12.1	0
RP13-653N12.2	0
MIR4419B	0
TMEM132C	0
MIR3612	0
SLC15A4	50
LOC100128276	0
GLT1D1	0
TMEM132D	0
RP11-669N7.2	0
RP11-669N7.3	0
LOC101927710	0
RP11-474D1.3	0
FZD10-AS1	0
FZD10	0
LOC101927786	0
PIWIL1	0
RIMBP2	0
LOC102724010	0
LOC102724399	0
STX2	0
RAN	222
GPR133	0
RP11-638F5.1	0
LOC100128002	0
RP13-507P19.2	0
LOC102724412	0
LOC101929974	0
LOC102724051	0
LOC100996701	0
SFSWAP	98
MMP17	0
ULK1	7
LOC102724075	0
PUS1	0
EP400	27
SNORA49	0
EP400NL	0
DDX51	0
NOC4L	96
LOC100996246	0
GALNT9	0
GALNT9-2	0
LOC100130238	0
RP13-895J2.7	0
LOC101928629	0
MUC8	0
FBRSL1	12
LOC100996573	2
MIR6763	0
LRCOL1	0
P2RX2	0
POLE	175
PXMP2	0
PGAM5	1
ANKLE2	79
LOC101928485	49
GOLGA3	128
CHFR	59
LOC101928530	0
ZNF605	3
ZNF26	0
RP11-386I8.6	0
ZNF84	44
ZNF140	83
ZNF891	14
ZNF10	0
ZNF268	0
ANHX	0
XRCC6BP1-2	0
RP11-620J15.3-2	0
LOC101927531-2	0
SLC5A8-2	0
ANO4-2	0
LOC100288778-2	0
FAM138D-2	0
IQSEC3-2	0
RP11-598F7.4-2	0
TAS2R7-2	0
TAS2R8-2	0
TAS2R9-2	0
TAS2R10-2	0
PRH1-PRR4-2	0
PRR4-2	0
PRH1-2	0
TAS2R13-2	0
PRH2-2	0
TAS2R14-2	0
TAS2R50-2	0
TAS2R20-2	0
TAS2R19-2	0
TAS2R31-2	0
TAS2R46-2	0
TAS2R43-2	0
TAS2R45	0
TAS2R30-2	0
LOC100129361-2	0
LOC101927786-2	0
PIWIL1-2	0
DNAH10-2	0
CCDC92-2	0
OVOS2-2	0
FAM60A-2	0
FLJ13224-2	0
PRB1-2	0
TAS2R7-3	0
TAS2R8-3	0
TAS2R9-3	0
TAS2R10-3	0
PRR4-3	0
PRH1-PRR4-3	0
PRH1-3	0
TAS2R13-3	0
PRH2-3	0
TAS2R14-3	0
TAS2R50-3	0
TAS2R20-3	0
TAS2R19-3	0
TAS2R31-3	0
TAS2R46-3	0
LOC101929789	0
TAS2R43-3	0
TAS2R30-3	0
LOC100129361-3	0
TAS2R42-2	0
PRB3-2	0
PRB4-2	0
PRB1-3	0
FAM230C	0
LOC101060157	0
LOC102724148	0
LINC00417	0
ANKRD20A9P	0
RNU6-55P	0
RNU6-76P	0
LINC00408	0
LINC00442	0
RNU6-52P	0
TUBA3C	0
LOC101928697	0
ANKRD26P3	0
LINC00421	0
TPTE2	0
MPHOSPH8	24
PSPC1	136
ZMYM5	13
LOC102724812	0
ZMYM2	103
GJA3	0
GJB2	0
GJB6	0
CRYL1	17
MIR4499	0
IFT88	25
IL17D	0
N6AMT2	0
XPO4	0
LINC00367	0
LATS2	0
SAP18	1
SKA3	0
MRP63	0
LOC101928764	0
MIPEPP3	0
LINC00539	0
LOC102724879	0
ZDHHC20	14
MICU2	1
RNU6-59P	0
FGF9	0
LINC00424	0
LINC00540	0
BASP1P1	0
SGCG	0
RNU6-58P	0
SACS	0
SACS-AS1	0
LINC00327	0
LOC101928839	0
TNFRSF19	0
MIPEP	55
C1QTNF9B-AS1	0
C1QTNF9B	0
ANKRD20A19P	0
SPATA13	186
MIR2276	0
SPATA13-AS1	0
C1QTNF9	0
PARP4	94
LOC101927375	0
TPTE2P6	0
ATP12A	0
LOC101928867	0
RNF17	0
CENPJ	1
LOC101928898	0
TPTE2P1	0
PABPC3	10
AMER2	0
LOC101928922	0
LOC102723318	0
MTMR6	9
NUPL1	62
ATP8A2	0
RNU6-78P	0
SHISA2	0
RNF6	25
LOC102724232	0
CDK8	2
WASF3	1
GPR12	0
USP12	2
USP12-AS2	0
LOC102723332	0
RPL21	2
SNORD102	0
SNORA27	0
RASL11A	24
GTF3A	116
MTIF3	0
RNU6-63P	0
LNX2	0
POLR1D	36
GSX1	0
PDX1-AS1	0
PDX1	0
ATP5EP2	12
CDX2	0
URAD	0
FLT3	0
PAN3-AS1	0
PAN3	9
RNU6-82P	0
FLT1	4
POMP	50
SLC46A3	0
RNU6-53P	0
MTUS2	0
MTUS2-AS1	0
SLC7A1	0
LOC102724249	0
LOC102723345	0
UBL3	31
LINC00297	0
LINC00572	0
LINC00544	0
LINC00384	0
KATNAL1	45
LOC102723381	0
RNU6-64P	0
LINC00426	0
LOC102723372	0
HMGB1	46
USPL1	0
TRNAN7	0
ALOX5AP	0
LINC00398	0
LINC00545	0
TEX26-AS1	0
MEDAG	0
TEX26	0
LOC102723392	0
HSPH1	56
B3GALTL	0
RXFP2	0
EEF1DP3	1
FRY-AS1	5
FRY	2
ZAR1L	0
BRCA2	0
N4BP2L1	0
N4BP2L2	128
MINOS1P1	0
N4BP2L2-IT2	0
PDS5B	0
LINC00423	0
LOC101927403	0
KL	0
STARD13	0
STARD13-AS	0
LOC102723425	0
LOC102723406	0
RFC3	63
LINC00457	0
NBEA	106
MAB21L1	0
LINC00445	0
DCLK1	0
SOHLH2	0
CCDC169-SOHLH2	7
LOC102723477	0
CCDC169	7
RNU6-71P	0
SPG20	0
SPG20OS	0
CCNA1	0
SERTM1	0
LOC102723490	0
RFXAP	0
SMAD9	0
ALG5	51
EXOSC8	22
SUPT20H	63
CSNK1A1L	0
LINC00547	0
POSTN	0
TRPC4	0
LOC101929077	0
LINC00571	0
UFM1	112
LOC101929121	0
LINC00366	0
FREM2	0
RNU6-56P	0
STOML3	0
PROSER1	0
NHLRC3	0
LHFP	0
COG6	0
MIR4305	0
LINC00332	0
LINC00548	0
LINC00598	0
FOXO1	0
MIR320D1	0
MRPS31	17
SLC25A15	0
TPTE2P5	0
MIR621	0
SUGT1P3	0
ELF1	123
TRNAE20	0
WBP4	52
MIR3168	0
KBTBD6	0
LOC101929140	0
KBTBD7	0
MTRF1	0
NAA16	14
RNU6-57P	0
OR7E37P	0
RGCC	0
VWA8	0
MIR5006	0
VWA8-AS1	0
DGKH	0
AKAP11	1
TNFSF11	0
FAM216B	0
EPSTI1	0
DNAJC15	0
ENOX1	18
CCDC122	2
LACC1	25
LINC00284	0
SMIM2-AS1	0
SMIM2	0
SMIM2-IT1	0
MIR8079	0
SERP2	0
LOC102723579	0
LINC01071	24
TSC22D1	396
TSC22D1-AS1	0
LINC00330	0
TRNAE7	0
NUFIP1	4
GPALPP1	25
LOC101929259	0
GTF2F2	30
RNU6-69P	0
KCTD4	0
TPT1	989
SNORA31	0
TPT1-AS1	18
SLC25A30	0
COG3	157
FAM194B	0
SPERT	0
SIAH3	0
ZC3H13	34
CPB2-AS1	0
CPB2	0
LCP1	0
LRRC63	0
LINC00563	0
KIAA0226L	0
RNU6-68P	0
RP11-189B4.6	0
LOC101929368	0
LRCH1	0
ESD	29
HTR2A	0
HTR2A-AS1	0
SUCLA2	15
LOC101929410	0
NUDT15	37
MED4	73
MED4-AS1	24
ITM2B	169
LINC00441	0
RB1	0
LOC101929434	0
LPAR6	1
RCBTB2	93
LINC00462	0
CYSLTR2	0
FNDC3A	25
MLNR	0
CDADC1	24
LOC102723669	0
CAB39L	0
SETDB2	0
PHF11	33
RCBTB1	0
ARL11	0
EBPL	43
KPNA3	59
CTAGE10P	2
SPRYD7	11
LOC102723679	0
DLEU2	4
MIR3613	0
TRIM13	51
KCNRG	0
MIR16-1	0
MIR15A	0
DLEU1	0
FLJ31945	0
ST13P4	1
DLEU7	0
LOC102723697	0
DLEU7-AS1	0
RNASEH2B-AS1	0
RNASEH2B	0
GUCY1B2	0
LINC00371	0
FAM124A	0
SERPINE3	0
MIR5693	0
INTS6	0
INTS6-AS1	0
MIR4703	0
WDFY2	0
DHRS12	0
LOC102723770	0
LOC101929522	0
LINC00282	0
CCDC70	0
ATP7B	0
ALG11	0
UTP14C	0
LOC100506859	0
NEK5	0
LOC101929657	0
NEK3	0
MRPS31P5	25
TPTE2P2	0
THSD1	0
VPS36	23
CKAP2	6
TPTE2P3	0
HNRNPA1L2	0
SUGT1	179
LECT1	0
MIR759	0
PCDH8	0
OLFM4	93
LOC102723875	0
LINC00558	0
LINC00458	0
MIR1297	0
MIR5007	0
PRR20A	0
PRR20B	0
PRR20C	0
PRR20D	0
PRR20E	0
PCDH17	0
LOC101926897	0
DIAPH3	0
LOC101926912	0
DIAPH3-AS1	0
DIAPH3-AS2	0
TDRD3	0
LINC00378	0
LOC102723910	0
MIR3169	0
PCDH20	0
LOC101926951	0
LINC00358	0
LINC00395	0
OR7E156P	0
LOC647264	0
RNU6-81P	0
LOC102723968	2
LOC101927016	0
MIR548X2	0
MIR4704	0
PCDH9	0
PCDH9-AS2	0
PCDH9-AS3	0
PCDH9-AS4	0
LOC101927072	0
LINC00550	0
KLHL1	0
ATXN8OS	0
LINC00348	0
DACH1	0
MZT1	72
BORA	0
DIS3	28
PIBF1	0
RNU6-79P	0
KLF5	46
RNU6-66P	0
KLF12	5
LOC101927103	0
LOC101927121	0
LINC00381	0
LINC00347	0
CTAGE11P	1
TBC1D4	40
COMMD6	14
UCHL3	0
RP11-173B14.5	0
LMO7	6
C13orf45	0
KCTD12	0
BTF3P11	0
IRG1	0
CLN5	0
FBXL3	61
MYCBP2	56
MYCBP2-AS1	0
SCEL	0
LOC100129307	0
SLAIN1	0
MIR3665	0
EDNRB-AS1	0
EDNRB	0
LINC01069	0
LINC00446	0
RNF219-AS1	23
POU4F1	0
RNF219	37
LINC00331	0
RBM26	16
RBM26-AS1	0
NDFIP2-AS1	0
NDFIP2	3
LOC102724065	0
LOC102724076	0
RP11-501G7.1	0
LINC01080	0
LOC101927216	0
LOC101927238	0
SPRY2	0
LOC102724139	0
RNU6-67P	0
SLITRK1	6
LINC00333	0
LINC00351	0
RNU6-72P	0
SLITRK6	111
MIR4500HG	0
MIR4500	0
SLITRK5	0
LINC00397	0
LINC00433	0
LINC00560	0
LINC00353	0
LINC00559	0
LOC102724086	0
MIR622	15
RP11-158A8.1	0
RNU6-75P	0
LINC00410	0
LINC00380	0
LINC00379	0
MIR17HG	0
MIR17	0
MIR18A	0
MIR19A	0
MIR20A	0
MIR19B1	0
MIR92A1	0
GPC5	0
MIR548AS	0
GPC5-AS1	0
GPC6	0
GPC6-AS2	0
GPC6-AS1	0
DCT	0
LOC102724113	0
TRNAF6	0
TGDS	0
GPR180	0
LOC101927248	0
SOX21	0
SOX21-AS1	0
LOC101927284	0
ABCC4	10
LOC102724149	0
CLDN10	0
CLDN10-AS1	0
DZIP1	0
LOC101927308	0
DNAJC3-AS1	0
DNAJC3	139
UGGT2	23
HS6ST3	0
MIR4501	0
LINC00359	0
OXGR1	0
LOC101927361	0
MBNL2	169
LOC101927385	0
RAP2A	4
IPO5	7
FARP1	27
RNF113B	0
MIR3170	0
STK24	0
SLC15A1	0
DOCK9	0
DOCK9-AS1	0
RNU6-83P	0
DOCK9-AS2	0
UBAC2-AS1	0
UBAC2	28
GPR18	0
GPR183	0
FKSG29	0
MIR623	0
TM9SF2	209
CLYBL	0
MIR4306	0
CLYBL-AS2	0
RP11-279D17.2	0
LOC101927437	0
ZIC5	0
ZIC2	0
LINC00554	0
PCCA	0
PCCA-AS1	0
LOC102724293	0
GGACT	0
TMTC4	0
NALCN-AS1	0
NALCN	0
ITGBL1	0
FGF14	0
MIR2681	0
MIR4705	0
FGF14-IT1	0
FGF14-AS1	0
FGF14-AS2	0
TPP2	0
METTL21C	0
LOC283482	0
CCDC168	0
TEX30	18
KDELC1	0
BIVM	0
BIVM-ERCC5	0
ERCC5	0
METTL21EP	0
SLC10A2	0
DAOA-AS1	0
DAOA	0
LINC00343	0
LINC00344	0
LINC00460	0
EFNB2	17
ARGLU1	109
LINC00551	0
LINC00443	0
FAM155A	0
MIR1267	0
FAM155A-IT1	0
LIG4	0
ABHD13	0
TNFSF13B	0
LOC102724347	0
MYO16	0
MYO16-AS1	0
LOC101927627	0
LINC00676	0
IRS2	0
LOC101927695	0
LOC101927646	0
LOC101927712	0
COL4A1	0
COL4A2	0
LOC102724442	0
MIR8073	0
COL4A2-AS2	0
COL4A2-AS1	0
RAB20	0
CARKD	56
CARS2	19
ING1	0
LINC00346	0
ANKRD10	145
RP11-551M15.1	0
ARHGEF7	16
LOC101060553	0
TEX29	0
LOC102724489	0
LOC102724510	0
RP11-75F3.1	0
SOX1	0
LINC00403	0
LOC100506016	0
LINC01070	0
LOC101928730	0
LINC01043	0
SPACA7	0
TUBGCP3	0
C13orf35	0
ATP11A	0
ATP11A-AS1	0
MCF2L	0
MCF2L-AS1	0
F7	0
F10	0
LOC102724474	0
PROZ	0
PCID2	63
CUL4A	32
MIR8075	0
LAMP1	60
GRTP1	0
LOC101928841	0
ADPRHL1	0
DCUN1D2	8
TMCO3	107
TFDP1	0
ATP4B	0
GRK1	0
GRK1-2	0
LINC00552	0
TMEM255B	0
GAS6-AS1	0
GAS6	7
GAS6-AS2	0
LINC00454	0
LINC00452	0
LINC00565	0
LOC100507747	0
LOC102723545	0
RASA3	0
LOC101929355	0
CDC16	0
MIR548AR	0
MIR4502	0
UPF3A	23
CHAMP1	0
LOC102723647	0
LINC01070-2	0
LOC101928730-2	0
LINC01043-2	0
SPACA7-2	0
TUBGCP3-2	0
ATP8A2-2	0
LINC00417-2	0
ANKRD20A9P-2	0
RNU6-55P-2	0
LOC102725001	0
RNU6-76P-2	0
GRK1-3	0
LINC00552-2	0
OR11H12	0
RP11-536C10.7	0
LOC101929972	0
POTEM	0
LOC100508046	0
FLJ39632	0
BMS1P18	0
LOC440157	0
BMS1P17	0
POTEG	0
LOC102724666	0
OR11H2	0
OR4Q3	0
OR4M1	0
OR4N2	0
OR4K2	0
OR4K5	0
OR4K1	0
OR4K15	0
OR4K14	0
OR4K13	0
OR4L1	0
OR4K17	0
OR4N5	0
OR11G2	0
OR11H6	0
OR11H4	0
TTC5	58
CCNB1IP1	59
SNORD126	0
RPPH1	0
PARP2	28
TEP1	31
KLHL33	16
OSGEP	39
APEX1	103
TMEM55B	12
PNP	22
RNASE10	0
RNASE9	0
RNASE11	0
RNASE12	0
RP11-14J7.6	0
TRNAP1	0
TRNAL1	0
TRNAP2	0
TRNAT2	0
TRNAL15	0
TRNAT20	0
TRNAP17	0
OR6S1	0
TRNAY14	0
TRNAY13	0
TRNAY1	0
TRNAY2	0
TRNAT12	0
TRNAY3	0
TRNAP7	0
ANG	0
RNASE4	3
EDDM3A	0
EDDM3B	0
RNASE6	0
RNASE1	0
LOC100507513	0
RNASE3	0
ECRP	0
RNASE2	0
METTL17	0
RP11-84C10.4	0
SLC39A2	0
NDRG2	0
MIR6717	0
TPPP2	0
RNASE13	0
RNASE7	0
RNASE8	0
ARHGEF40	3
ZNF219	3
TMEM253	0
OR5AU1	0
LINC00641	0
HNRNPC	334
RPGRIP1	0
SUPT16H	26
CHD8	2
SNORD9	0
SNORD8	0
RAB2B	3
TOX4	151
METTL3	76
SALL2	39
OR10G3	0
OR10G2	0
OR4E2	0
LOC101929755	0
LOC102724753	0
DAD1	2
ABHD4	124
OXA1L	177
SLC7A7	0
MRPL52	37
MMP14	0
LRP10	238
REM2	0
RBM23	60
PRMT5	0
RP11-298I3.1	0
TRNAR21	0
HAUS4	0
MIR4707	0
AJUBA	0
LOC102724795	6
C14orf93	84
PSMB5	181
PSMB11	0
CDH24	0
LOC102723563	1
ACIN1	53
C14orf119	0
LOC100128908	0
CEBPE	0
SLC7A8	0
C14orf164	0
HOMEZ	0
PPP1R3E	0
BCL2L2	35
BCL2L2-PABPN1	87
PABPN1	57
SLC22A17	18
EFS	2
IL25	0
CMTM5	0
MYH6	0
MIR208A	0
MYH7	0
MIR208B	0
NGDN	176
THTPA	18
ZFHX2	3
AP1G2	130
LOC102724814	74
JPH4	0
LOC102724824	0
DHRS2	0
LOC102724845	0
DHRS4-AS1	0
DHRS4	0
DHRS4L2	0
DHRS4L1	0
LOC101927011	0
LRRC16B	0
CPNE6	0
NRL	12
PCK2	54
DCAF11	14
FITM1	0
PSME1	128
EMC9	9
PSME2	29
MIR7703	0
RNF31	1
IRF9	2
REC8	0
IPO4	90
TM9SF1	110
TSSK4	0
CHMP4A	42
NEDD8-MDP1	10
MDP1	0
NEDD8	23
GMPR2	59
TINF2	54
TGM1	0
RABGGTA	4
DHRS1	55
NOP9	0
CIDEB	0
LTB4R2	0
LTB4R	0
ADCY4	0
RIPK3	0
NFATC4	24
NYNRIN	0
CBLN3	0
KHNYN	60
SDR39U1	44
LOC101927045	0
CMA1	0
CTSG	0
GZMH	0
GZMB	0
STXBP6	0
NOVA1	0
RP11-626P14.1	0
LOC102724890	0
RP11-384J4.1	0
MIR4307	0
LOC728755	0
LINC00645	0
FOXG1	0
C14orf23	0
