Geneid	Br61_CTC___38
PRG2	0
SLC43A3	0
RTN4RL2	0
SLC43A1	0
TIMM10	3
SMTNL1	0
UBE2L6	85
SERPING1	0
MIR130A	0
YPEL4	0
CLP1	1
ZDHHC5	367
MED19	10
TMX2	316
TMX2-CTNND1	758
C11orf31	206
BTBD18	0
CTNND1	753
OR9Q1	0
OR6Q1	0
OR9I1	0
OR9Q2	0
OR1S2	0
OR1S1	0
OR10Q1	0
OR10W1	0
OR5B17	0
OR5B3	0
OR5B2	0
OR5B12	0
OR5B21	0
LPXN	0
ZFP91	79
ZFP91-CNTF	22
CNTF	0
GLYAT	0
GLYATL2	1866
LOC100287413	0
GLYATL1	3
RP11-142C4.6	34
FAM111B	0
AP001258.4	0
FAM111A	45
DTX4	0
MPEG1	0
OR5AN1	0
OR5A2	0
OR5A1	0
OR4D6	0
OR4D10	0
OR4D11	0
OR4D9	0
LOC102723575	0
TRNAV11	0
TRNAV23	0
TRNAR14	0
TRNAL23	0
TRNAK23	0
TRNAF11	0
TRNAK3	0
TRNAF1	0
OSBP	68
MIR3162	0
LOC101927226	23
PATL1	23
OR10V1	0
OR10V2P	0
STX3	262
MRPL16	124
GIF	0
TCN1	0
OOSP1	0
OOSP2	0
MS4A3	0
MS4A2	0
MS4A6A	0
MIR6503	0
MS4A4E	0
MS4A4A	0
MS4A6E	0
MS4A7	0
MS4A14	0
MS4A5	0
MS4A1	0
MS4A12	0
MS4A13	0
LINC00301	0
MS4A8	0
MS4A18	0
MS4A15	22
MS4A10	0
CCDC86	44
PTGDR2	5
ZP1	0
PRPF19	277
TMEM109	398
TMEM132A	387
SLC15A3	29
CD6	0
CD5	0
VPS37C	22
PGA3	0
PGA4	0
PGA5	6
VWCE	2
DDB1	291
DAK	288
CYB561A3	356
TMEM138	62
TMEM216	0
CPSF7	103
SDHAF2	177
PPP1R32	0
MIR4488	0
LRRC10B	0
SYT7	106
RP11-855O10.2	0
RPLP0P2	0
DAGLA	0
MYRF	0
DKFZP434K028	0
LOC100129473	0
TMEM258	324
MIR611	35
FEN1	19
FADS1	0
MIR1908	0
FADS2	0
FADS3	101
MIR6746	4
RAB3IL1	0
BEST1	14
FTH1	2689
LOC399900	0
LOC102723745	0
LOC100507521	0
INCENP	3
SCGB1D1	0
SCGB2A1	650
SCGB1D2	192
SCGB2A2	9498
SCGB1D4	0
ASRGL1	130
LOC102723765	0
SCGB1A1	0
AHNAK	273
LOC101927617	0
EEF1G	694
MIR6747	0
TUT1	84
MTA2	72
EML3	0
ROM1	0
B3GAT3	178
GANAB	818
INTS5	80
LOC102288414	15
C11orf48	15
METTL12	4
SNORA57	4
C11orf83	0
UBXN1	123
LRRN4CL	0
HNRNPUL2-BSCL2	252
BSCL2	277
GNG3	14
HNRNPUL2	0
TTC9C	0
ZBTB3	0
POLR2G	56
TAF6L	71
TMEM179B	56
MIR6748	0
TMEM223	15
NXF1	672
MIR6514	0
STX5	23
WDR74	201
RNU2-2P	4
SNHG1	22
SNORD22	2
SNORD31	1
SNORD30	1
SNORD29	1
SNORD28	2
SNORD27	2
SNORD26	0
SNORD25	0
SLC3A2	1253
CHRM1	0
SLC22A6	0
SLC22A8	0
SLC22A24	0
SLC22A25	0
SLC22A10	0
SLC22A9	0
HRASLS5	0
LGALS12	40
RARRES3	126
HRASLS2	33
PLA2G16	269
ATL3	183
RTN3	250
C11orf95	22
C11orf84	1
MARK2	176
RCOR2	0
NAA40	0
RNU6-45P	0
COX8A	94
OTUB1	180
MACROD1	118
LOC101927673	0
LOC102723812	0
FLRT1	0
STIP1	405
FERMT3	2
TRPT1	40
NUDT22	41
DNAJC4	13
VEGFB	15
FKBP2	36
PPP1R14B	32
LOC101927696	0
PLCB3	48
BAD	39
GPR137	4
KCNK4	0
TEX40	0
ESRRA	24
TRMT112	224
PRDX5	568
LOC102723878	0
CCDC88B	0
MIR7155	0
RPS6KA4	5
MIR1237	0
LOC102723894	0
LOC101927738	0
LOC100996455	0
SLC22A11	0
SLC22A12	0
NRXN2	0
RASGRP2	0
PYGM	0
SF1	251
MAP4K2	44
MEN1	75
CDC42BPG	87
EHD1	449
MIR192	0
MIR194-2	0
ATG2A	42
MIR6750	0
MIR6749	0
PPP2R5B	11
GPHA2	0
C11orf85	19
BATF2	0
ARL2-SNX15	64
ARL2	105
MIR6879	1
SNX15	18
SAC3D1	80
NAALADL1	0
CDCA5	41
ZFPL1	27
TMEM262	0
VPS51	175
TM7SF2	305
ZNHIT2	45
FAU	882
MRPL49	125
SYVN1	98
MIR6751	0
SPDYC	7
LOC728975	3
CAPN1	415
SLC22A20	0
POLA2	130
CDC42EP2	90
DPF2	124
TIGD3	40
SLC25A45	91
FRMD8	81
NEAT1	1258
MIR612	0
LOC101927789	13
MALAT1	4477
SCYL1	445
LTBP3	26
SSSCA1-AS1	8
SSSCA1	4
FAM89B	16
EHBP1L1	0
KCNK7	0
MAP3K11	177
PCNXL3	73
MIR4690	0
SIPA1	55
MIR4489	0
RELA	284
KAT5	325
RNASEH2C	159
AP5B1	165
OVOL1	0
OVOL1-AS1	0
LOC101927853	0
SNX32	0
CFL1	1661
MUS81	120
EFEMP2	0
CTSW	0
FIBP	97
CCDC85B	93
FOSL1	0
C11orf68	0
DRAP1	24
TSGA10IP	0
SART1	37
EIF1AD	2
BANF1	204
CST6	0
CATSPER1	0
GAL3ST3	0
SF3B2	168
PACS1	138
KLC2	49
RAB1B	397
CNIH2	1
YIF1A	367
TMEM151A	0
CD248	0
RIN1	0
BRMS1	44
B3GNT1	0
LOC102724064	1
TRNAS22	0
SLC29A2	94
LOC100505504	0
NPAS4	0
MRPL11	15
LOC101928090	0
PELI3	0
LOC102724131	0
LOC101928069	0
DPP3	241
BBS1	12
ZDHHC24	10
ACTN3	0
CTSF	136
CCDC87	0
CCS	27
RBM14-RBM4	246
RBM14	276
RBM4	282
RBM4B	1
SPTBN2	75
C11orf80	78
RCE1	107
PC	0
LRFN4	0
MIR3163	0
C11orf86	0
SYT12	0
MIR6860	0
RHOD	58
KDM2A	106
ADRBK1	9
ANKRD13D	16
SSH3	45
LOC100130987	12
POLD4	47
CLCF1	0
RAD9A	51
PPP1CA	146
TBC1D10C	0
CARNS1	2
RPS6KB2	141
PTPRCAP	0
CORO1B	11
GPR152	0
CABP4	0
TMEM134	119
AIP	1
MIR6752	0
PITPNM1	0
CDK2AP2	126
CABP2	0
GSTP1	1054
NDUFV1	423
DOC2GP	0
NUDT8	17
TBX10	0
ACY3	0
ALDH3B2	297
FAM86C2P	0
RNU6-46P	0
UNC93B1	69
ALDH3B1	16
NDUFS8	285
MIR7113	0
MIR4691	0
TCIRG1	216
MIR6753	1
CHKA	192
SUV420H1	180
C11orf24	33
LOC102724209	0
LRP5	134
LOC101928175	0
PPP6R3	330
GAL	0
MTL5	16
CPT1A	80
MRPL21	82
IGHMBP2	68
MRGPRD	0
MRGPRF	0
RP11-554A11.6	0
TPCN2	112
MIR3164	0
RP11-554A11.8	0
MYEOV	119
LOC101928262	0
LOC102724265	0
LOC101928292	0
LOC102724346	0
CCND1	285
FLJ42258	0
ORAOV1	0
FGF19	0
FGF4	0
FGF3	0
ANO1	226
LOC101928443	0
ANO1-AS2	0
LOC101928473	108
FADD	7
PPFIA1	233
MIR548K	0
CTTN	482
SHANK2	628
SHANK2-AS1	20
SHANK2-AS3	0
MIR3664	0
LOC102724403	0
FLJ42102	0
DHCR7	297
NADSYN1	3
MIR6754	0
KRTAP5-7	0
KRTAP5-8	0
KRTAP5-9	0
KRTAP5-10	0
KRTAP5-11	0
FAM86C1	11
ALG1L9P	1
ZNF705E	0
DEFB108B	0
LOC100133315	0
LOC100129216	0
RNF121	162
IL18BP	1
NUMA1	231
LOC100128494	60
MIR3165	0
LRTOMT	28
LAMTOR1	451
ANAPC15	21
FOLR3	0
FOLR1	0
FOLR2	0
INPPL1	54
PHOX2A	0
CLPB	0
LOC101928555	0
PDE2A	0
LOC102724448	0
MIR139	0
ARAP1	18
STARD10	99
MIR4692	0
ATG16L2	5
FCHSD2	25
LOC102724472	3
P2RY2	443
P2RY6	109
ARHGEF17	50
RELT	0
FAM168A	8
PLEKHB1	2
RAB6A	157
MRPL48	15
COA4	103
PAAF1	36
DNAJB13	0
UCP2	1054
UCP3	0
C2CD3	0
PPME1	240
P4HA3	0
RP11-632K5.3	0
PGM2L1	169
MIR548AL	0
KCNE3	0
LIPT2	8
LOC100287896	28
POLD3	53
CHRDL2	0
MIR4696	0
RNF169	51
XRRA1	38
LOC102724544	0
SPCS2	19
NEU3	0
OR2AT4	0
SLCO2B1	0
TPBGL	0
ARRB1	18
MIR326	0
RPS3	1617
SNORD15A	0
SNORD15B	0
KLHL35	46
GDPD5	4
SERPINH1	350
MAP6	0
MOGAT2	81
LOC283214	0
DGAT2	330
LOC100506113	2
UVRAG	187
WNT11	0
TRNAP6	0
TRNAP14	0
PRKRIR	27
LOC100506127	0
C11orf30	27
LOC101928813	0
LRRC32	0
GUCY2EP	0
RP11-21L23.3	0
TSKU	162
ACER3	187
B3GNT6	0
CAPN5	0
OMP	0
MYO7A	0
GDPD4	0
PAK1	43
AQP11	0
LOC102724607	0
CLNS1A	89
RSF1	245
AAMDC	24
INTS4	44
NDUFC2-KCTD14	119
KCTD14	0
THRSP	0
NDUFC2	165
ALG8	316
KCTD21-AS1	0
KCTD21	0
USP35	0
GAB2	23
RP11-452H21.4	0
NARS2	2
RP11-843A23.1	0
TENM4	0
LOC101928921	0
MIR708	0
MIR5579	0
LOC101928964	0
RP11-686G23.2	0
RP11-179A16.1	0
MIR4300	0
FAM181B	0
PRCP	356
C11orf82	130
RAB30	141
SNORA70E	0
RAB30-AS1	2
PCF11	172
LOC100506282	4
ANKRD42	2
CCDC90B	55
LOC102724712	0
DLG2	0
LOC101929043	0
TMEM126B	64
TMEM126A	8
CREBZF	154
CCDC89	0
SYTL2	8
CCDC83	0
PICALM	34
EED	34
MIR6755	0
C11orf73	4
CCDC81	0
ME3	0
LOC102724764	0
LOC102724775	0
PRSS23	0
OR7E2P	0
FZD4	114
RP11-736K20.6	1
TMEM135	5
LOC101929137	0
RAB38	0
MIR3166	0
CTSC	642
LOC101929174	0
GRM5	0
GRM5-AS1	0
RNU6-16P	0
TYR	0
NOX4	0
FOLH1B	0
TRIM77	0
TRIM49	0
TRIM64B	0
TRIM49D1	0
TRIM49D2P	0
LOC101929493	0
TRIM64	0
TRIM51EP	0
TRIM53AP	0
TRIM49C	0
UBTFL1	0
NAALAD2	0
CHORDC1	85
DISC1FP1	0
MIR4490	0
MIR1261	0
FAT3	0
MTNR1B	0
SLC36A4	50
CCDC67	0
LOC102723746	13
SMCO4	95
KIAA1731	30
SCARNA9	0
SNORA25	0
SNORA32	3
SNORD6	0
SNORA1	0
SNORA8	0
SNORD5	3
SNORA18	1
MIR1304	2
SNORA40	1
TAF1D	185
C11orf54	26
MED17	234
VSTM5	0
HEPHL1	0
PANX1	156
FOLR4	0
GPR83	0
MRE11A	87
MIR548L	0
ANKRD49	23
LINC01171	0
FUT4	1
PIWIL4	0
AMOTL1	0
CWC15	145
KDM4D	0
KDM4E	0
SRSF8	132
ENDOD1	90
LOC101929295	0
SESN3	0
LOC100129203	0
FAM76B	0
CEP57	22
MTMR2	4
MAML2	33
MIR1260B	0
CCDC82	22
JRKL	1
JRKL-AS1	0
CNTN5	0
ARHGAP42	24
TMEM133	0
PGR	1
LOC101054525	0
TRPC6	0
MIR3920	0
ANGPTL5	0
KIAA1377	0
C11orf70	0
YAP1	69
BIRC3	0
BIRC2	87
TMEM123	475
LOC101928424	0
LOC102723838	0
MMP7	0
MMP20	0
LOC101928477	0
MMP27	0
MMP8	0
MMP10	0
WTAPP1	0
MMP1	0
MMP3	0
MMP12	0
MMP13	0
DCUN1D5	193
DYNC2H1	0
LOC102723862	0
MIR4693	0
PDGFD	0
DDI1	0
LOC102723879	0
LOC102723895	0
CASP12	0
LOC643733	0
CASP4	75
CASP5	0
CASP1	37
CARD16	0
CARD17	0
CARD18	0
GRIA4	0
LOC101928506	0
MSANTD4	0
KBTBD3	5
AASDHPPT	11
LOC101928535	0
GUCY1A2	0
CWF19L2	3
ALKBH8	0
ELMOD1	0
LOC643923	0
SLN	0
SLC35F2	295
RAB39A	0
CUL5	110
ACAT1	215
NPAT	78
ATM	0
C11orf65	0
KDELC2	416
LOC101928561	0
EXPH5	57
DDX10	86
LOC101928586	0
C11orf87	0
ZC3H12C	12
RDX	74
FDX1	10
ARHGAP20	0
LOC102723966	0
C11orf53	0
COLCA1	0
COLCA2	0
MIR4491	0
POU2AF1	0
LOC101928620	0
RP11-794P6.1	0
RP11-794P6.3	0
BTG4	0
MIR34B	0
MIR34C	0
LOC101928666	0
C11orf88	0
LAYN	0
SIK2	152
LOC101928690	1
PPP2R1B	201
LOC102724028	0
ALG9	43
FDXACB1	4
C11orf1	22
CRYAB	0
HSPB2-C11orf52	68
HSPB2	0
C11orf52	68
DIXDC1	132
DLAT	58
PIH1D2	0
C11orf57	20
TIMM8B	100
SDHD	12
IL18	7
TEX12	14
BCO2	0
PTS	82
PLET1	0
LOC100506870	0
LOC101928774	0
RP11-65M17.3	0
RP11-65M17.1	0
RP11-629G13.1	0
NCAM1	0
NCAM1-AS1	0
TTC12	90
ANKK1	0
DRD2	0
MIR4301	0
TMPRSS5	0
ZW10	0
CLDN25	0
USP28	100
HTR3B	0
HTR3A	0
ZBTB16	0
LOC101928875	0
LOC101928916	0
NNMT	467
RP11-64D24.4	0
C11orf71	61
RBM7	159
REXO2	293
NXPE1	0
LOC101928962	0
NXPE4	0
NXPE2	0
CADM1	0
LOC101928985	0
LINC00900	0
LOC102724165	0
LOC101929011	0
BUD13	53
ZNF259	68
APOA5	0
APOA4	0
APOC3	0
APOA1	0
SIK3	10
PAFAH1B2	294
SIDT2	42
LOC100652768	30
TAGLN	24
PCSK7	154
RNF214	0
BACE1	6
BACE1-AS	0
CEP164	2
DSCAML1	0
LOC101929039	0
FXYD2	0
FXYD6-FXYD2	0
FXYD6	0
TMPRSS13	206
IL10RA	0
TMPRSS4-AS1	0
TMPRSS4	399
SCN4B	0
SCN2B	0
AMICA1	0
MPZL3	122
MPZL2	62
CD3E	0
CD3D	0
CD3G	0
UBE4A	158
LOC100131626	8
ATP5L	291
KMT2A	451
LOC101929115	40
RP11-770J1.3	9
TTC36	17
TMEM25	132
IFT46	32
ARCN1	258
PHLDB1	0
MIR6716	0
TREH	0
LOC102724266	0
DDX6	80
CXCR5	0
LOC101929133	0
BCL9L	70
MIR4492	0
UPK2	0
FOXR1	0
CCDC84	14
RPL23AP64	0
RPS25	201
TRAPPC4	175
MIR3656	11
SLC37A4	148
HYOU1	100
VPS11	0
HMBS	95
H2AFX	19
DPAGT1	212
C2CD2L	8
HINFP	84
ABCG4	0
NLRX1	140
PDZD3	0
CCDC153	0
CBL	155
MCAM	0
MIR6756	0
RNF26	92
MFRP	0
C1QTNF5	0
USP2	0
USP2-AS1	0
THY1	0
PVRL1	81
LOC102724301	0
LOC101929156	0
TRIM29	755
LOC729173	0
OAF	63
POU2F3	50
RP11-778O17.4	0
TMEM136	0
ARHGEF12	409
GRIK4	0
LOC101929227	0
TBCEL	0
TECTA	0
SC5D	100
SORL1	307
LOC100507165	0
MIR100HG	0
MIR125B1	0
BLID	0
MIRLET7A2	0
MIR100	0
TRNAK27	0
UBASH3B	4
CRTAM	0
C11orf63	42
LOC101929267	0
BSX	0
LOC341056	0
HSPA8	3968
SNORD14E	5
SNORD14D	8
SNORD14C	2
LOC101929289	0
CLMP	0
MIR4493	0
GRAMD1B	0
SCN3B	0
ZNF202	81
OR6X1	0
OR6M1	0
TMEM225	0
OR8D4	0
OR4D5	0
OR6T1	0
OR10S1	0
OR10G4	0
OR10G9	0
OR10G8	0
OR10G7	0
VWA5A	64
LOC102724410	0
OR8G2	0
OR8G1	0
OR8G5	0
OR8D1	0
OR8D2	0
OR8B2	0
OR8B3	0
OR8B4	0
OR8B8	0
OR8B12	0
OR8A1	0
PANX3	0
TBRG1	128
SIAE	135
SPA17	17
NRGN	0
LOC102724457	0
LOC102724440	0
VSIG2	0
ESAM	0
LOC101929340	0
MSANTD2	0
RP11-677M14.7	0
ROBO3	69
ROBO4	0
HEPACAM	0
HEPN1	0
CCDC15	0
SLC37A2	0
TMEM218	95
PKNOX2	0
FEZ1	0
MGC39545	0
EI24	835
STT3A	52
CHEK1	59
ACRV1	22
PATE1	0
PATE2	0
PATE3	0
PATE4	0
HYLS1	0
PUS3	34
DDX25	0
RP11-680F20.6	143
CDON	93
RPUSD4	109
FAM118B	1
SRPR	225
FOXRED1	112
TIRAP	1
DCPS	39
ST3GAL4-AS1	22
ST3GAL4	169
KIRREL3	49
LOC101929427	0
KIRREL3-AS2	0
MIR3167	0
KIRREL3-AS3	0
RP11-480C22.1	0
ETS1	1
MIR6090	0
RP11-1007G5.2	0
LOC101929538	0
FLI1	0
SENCR	0
KCNJ1	0
KCNJ5	0
C11orf45	0
TP53AIP1	0
ARHGAP32	338
BARX2	47
LOC101929557	0
TMEM45B	221
NFRKB	136
PRDM10	12
LINC00167	1
APLP2	889
ST14	309
ZBTB44	22
ADAMTS8	0
ADAMTS15	0
MIR8052	0
C11orf44	0
RP11-890B15.2	0
SNX19	78
NTM	0
AP003025.2	0
LOC101929637	0
NTM-IT	0
OPCML	0
LOC102724644	0
SPATA19	0
MIR4697HG	1
MIR4697	0
IGSF9B	0
RP11-713P17.3	0
JAM3	0
NCAPD3	39
VPS26B	89
THYN1	105
ACAD8	174
GLB1L3	0
GLB1L2	0
B3GAT1	0
LOC283177	0
LOC100507548	0
OR5T2-2	0
OR5T3-2	0
OR5T1-2	0
OR8H1-2	0
OR8K3-2	0
OR8K1-2	0
OR8J1-2	0
OR8U8	0
OR8U9	0
OR9G1-2	0
OR9G9	0
OR9G4-2	0
MIR6128-2	0
LOC102724828	3
LOC102724852	0
RP11-554A11.8-2	0
OR5P2-2	0
OR5P3-2	0
OR5E1P-2	0
RP11-494M8.4-2	0
OR10A6-2	0
OR10A3-2	0
NLRP10-2	0
DUSP8-2	0
LOC101927562-2	0
KRTAP5-AS1-2	0
KRTAP5-1-2	0
KRTAP5-2-2	0
KRTAP5-3-2	0
KRTAP5-4-2	0
KRTAP5-5-2	0
FAM99A-2	0
FAM99B-2	0
LOC100505570-2	0
KCNQ1-2	0
KCNQ1DN-2	0
CDKN1C-2	0
SLC22A18AS-2	0
SLC22A18-2	0
PHLDA2-2	0
NAP1L4-2	0
SNORA54-2	0
CARS-2	0
PTDSS2-2	0
RNH1-2	0
LOC101059906-2	0
HRAS-2	0
LRRC56-2	0
C11orf35-2	0
RASSF7-2	0
MIR210HG-2	0
MIR210-2	0
LOC143666-2	0
PHRF1-2	0
IRF7-2	0
CDHR5-2	0
SCT-2	0
DRD4-2	0
DEAF1-2	0
AP2A2-2	0
MUC6-2	0
DUSP8-3	0
LOC101927562-3	0
KRTAP5-AS1-3	0
KRTAP5-1-3	0
KRTAP5-2-3	0
KRTAP5-3-3	0
KRTAP5-4-3	0
KRTAP5-5-3	0
FAM99A-3	0
FAM99B-3	0
LOC100505570-3	0
KRTAP5-6-2	0
IFITM10-2	0
AP2A2-3	0
MUC6-3	0
LOC102725024	0
LOC101927503-2	0
MUC2-2	0
LOC100288778	0
LOC102723520	0
FAM138D	0
IQSEC3	0
RP11-598F7.4	0
SLC6A12	0
LOC101929384	0
SLC6A13	0
LOC102723544	0
KDM5A	161
CCDC77	79
B4GALNT3	34
NINJ2	0
LOC101929432	0
WNK1	266
RAD52	33
ERC1	284
LOC101929449	1
LINC00942	1
FBXL14	30
WNT5B	0
LOC102723583	0
MIR3649	0
LOC102723599	0
ADIPOR2	204
CACNA2D4	0
LRTM2	0
LINC00940	52
DCP1B	38
CACNA1C	0
CACNA1C-AS4	0
CACNA1C-IT3	0
CACNA1C-AS1	0
RP11-885B4.2	0
FKBP4	650
ITFG2	54
NRIP2	0
LOC100507424	0
LOC101929469	0
FOXM1	2
RHNO1	41
TULP3	124
TEAD4	113
TSPAN9	85
PRMT8	0
LOC100129223	0
EFCAB4B	0
LOC102723813	0
PARP11	6
CCND2	0
C12orf5	13
FGF23	0
FGF6	0
C12orf4	25
RAD51AP1	33
DYRK4	65
AKAP3	0
NDUFA9	164
RP11-234B24.2	0
GALNT8	0
KCNA6	0
KCNA1	0
LOC102723667	0
LOC100507560	0
KCNA5	0
RP11-319E16.1	0
NTF3	0
LOC102723756	0
ANO2	0
VWF	0
CD9	716
LOC102723767	0
PLEKHG6	0
TNFRSF1A	84
SCNN1A	99
LTBR	273
CD27-AS1	57
CD27	4
TAPBPL	74
VAMP1	0
MRPL51	53
NCAPD2	0
SCARNA10	0
GAPDH	1677
IFFO1	0
NOP2	74
LOC100127974	3
CHD4	132
SCARNA11	0
LPAR5	0
ACRBP	0
ING4	66
ZNF384	3
PIANP	0
COPS7A	83
MLF2	238
PTMS	22
LAG3	0
CD4	0
GPR162	0
LEPREL2	0
GNB3	0
CDCA3	0
USP5	164
TPI1	561
SPSB2	0
RPL13P5	0
DSTNP2	1
LRRC23	23
ENO2	0
ATN1	1
RNU7-1	0
C12orf57	109
PTPN6	19
MIR200C	0
MIR141	0
PHB2	104
SCARNA12	0
EMG1	18
LPCAT3	4
C1S	0
C1R	0
C1R-2	9
C1RL	40
C1RL-AS1	12
RBP5	0
CLSTN3	32
LOC101927850	21
PEX5	89
ACSM4	5
LOC101927882	0
CD163L1	9
CD163	0
APOBEC1	0
GDF3	0
DPPA3	0
CLEC4C	0
NANOGNB	0
NANOG	0
SLC2A14	0
SLC2A3	0
FOXJ2	98
C3AR1	0
NECAP1	0
CLEC4A	6
POU5F1P3	0
ZNF705A	0
FAM66C	3
FAM90A1	0
LOC101060060	0
FAM86FP	0
RP11-266K4.9	0
LINC00937	0
CLEC6A	0
CLEC4D	0
CLEC4E	0
AICDA	0
MFAP5	0
RIMKLB	79
A2ML1	18
PHC1	3
M6PR	46
KLRG1	0
LINC00612	0
A2M-AS1	0
A2M	0
PZP	0
A2MP1	0
MIR1244-1	0
LINC00987	4
LOC642846	4
LOC102723921	0
LOC101930452	0
LOC101928030	0
LOC728715	0
DDX12P	1
LOC102724702	0
OVOS	0
LOC102724747	0
KLRB1	0
LOC374443	8
LOC101928054	0
CLEC2D	18
CLECL1	0
CD69	0
KLRF1	0
CLEC2B	4
KLRF2	0
CLEC2A	0
LOC100506159	0
FLJ46363	0
CLEC12A	0
CLEC1B	0
CLEC12B	0
LOC102724020	0
CLEC9A	0
CLEC1A	0
CLEC7A	0
OLR1	0
TMEM52B	0
LOC102724029	0
GABARAPL1	246
KLRD1	0
RP11-277P12.20	0
KLRK1	0
KLRC4-KLRK1	0
KLRC4	0
KLRC3	0
KLRC2	0
KLRC1	0
LOC101060038	0
KLRAP1	0
MAGOHB	0
STYK1	0
YBX3	212
LOC101928162	0
TAS2R7	0
TAS2R8	0
TAS2R9	0
TAS2R10	0
PRR4	0
PRH1-PRR4	4
PRH1	0
TAS2R13	0
PRH2	0
TAS2R14	0
TAS2R50	0
TAS2R20	0
TAS2R19	0
TAS2R31	0
TAS2R46	0
TAS2R43	0
TAS2R30	0
LOC100129361	24
TAS2R42	0
PRB3	0
PRB4	0
PRB1	0
PRB2	0
RP11-434C1.1	0
ETV6	0
LOC101928186	0
LOC102724106	0
BCL2L14	0
MIR1244-2	0
LRP6	2
MANSC1	42
LOH12CR2	0
LOH12CR1	33
DUSP16	207
CREBL2	0
GPR19	0
LOC101929220	12
CDKN1B	45
APOLD1	0
MIR613	0
DDX47	30
RPL13AP20	0
GPRC5A	0
MIR614	0
GPRC5D	0
HEBP1	47
RP11-392P7.6	0
HTR7P1	0
KIAA1467	62
GSG1	0
EMP1	158
C12orf36	0
GRIN2B	0
ATF7IP	321
PLBD1	187
LOC101928317	17
RP11-695J4.2	9
GUCY2C	8
HIST4H4	0
H2AFJ	76
WBP11	70
C12orf60	2
SMCO3	0
ART4	0
MGP	4918
ERP27	0
ARHGDIB	309
PDE6H	0
RP11-508P1.2	0
RERG	77
RERG-AS1	0
PTPRO	0
EPS8	20
LOC102724146	0
STRAP	214
DERA	26
SLC15A5	0
LOC102724185	0
LOC101928362	0
MGST1	237
LMO3	0
LOC102724196	0
SKP1P2	36
LOC102724204	0
MIR3974	0
RERGL	0
PIK3C2G	0
PLCZ1	0
CAPZA3	0
LOC102724227	0
PLEKHA5	3
AEBP2	18
LOC101928387	2
RP11-664H17.1	0
LOC102724247	0
PDE3A	0
SLCO1C1	0
SLCO1B3	0
SLCO1B7	0
SLCO1B1	0
SLCO1A2	0
IAPP	0
PYROXD1	2
RECQL	2
GOLT1B	48
C12orf39	0
GYS2	0
LDHB	0
LOC102724261	0
KCNJ8	0
ABCC9	0
LOC102724274	0
CMAS	30
ST8SIA1	0
LOC101928412	0
C2CD5	53
ETNK1	130
RP11-153K16.1	0
SOX5	0
MIR920	0
RP11-778H2.1	0
LINC00477	0
BCAT1	0
LOC102724371	0
C12orf77	0
LOC645177	0
LRMP	0
CASC1	0
LYRM5	1
KRAS	126
IFLTD1	0
MIR4302	0
RASSF8-AS1	23
RASSF8	1
BHLHE41	0
SSPN	0
LOC101928554	0
ITPR2	92
ASUN	19
FGFR1OP2	0
TM7SF3	0
MED21	28
LOC101928625	0
C12orf71	0
LOC729222	0
STK38L	51
ARNTL2	0
RP11-165P7.1	0
SMCO2	0
PPFIBP1	13
REP15	0
MRPS35	111
MANSC4	0
KLHL42	0
PTHLH	0
LOC729291	0
CCDC91	0
LOC101928705	0
LOC101928735	0
FAR2	0
RP11-996F15.2	0
ERGIC2	30
OVCH1-AS1	0
LOC101928800	0
OVCH1	0
TMTC1	0
IPO8	50
CAPRIN2	0
LOC645485	0
LINC00941	0
TSPAN11	17
DDX11-AS1	3
DDX11	36
OVOS2	1
FAM60A	197
FLJ13224	8
LOC101929027	0
LOC102724561	0
DENND5B	0
DENND5B-AS1	0
METTL20	0
AMN1	3
LOC102724599	0
LOC102724590	0
H3F3C	20
KIAA1551	9
LOC102724618	0
BICD1	23
FGD4	28
DNM1L	177
YARS2	69
PKP2	47
SYT10	0
ALG10	67
LOC102724629	0
ALG10B	0
CPNE8	0
KIF21A	68
LOC101927019	0
ABCD2	0
C12orf40	0
SLC2A13	10
LOC101930164	0
LRRK2	13
MUC19	0
CNTN1	58
PDZRN4	0
LOC101927038	0
GXYLT1	1
YAF2	51
ZCRB1	94
MIR7851	0
PPHLN1	197
PRICKLE1	11
LOC102723735	0
RP11-609L23.1	0
ADAMTS20	0
PUS7L	13
IRAK4	40
TWF1	36
TMEM117	0
NELL2	0
DBX2	0
RACGAP1P	0
PLEKHA8P1	0
ANO6	393
LINC00938	0
ARID2	184
SCAF11	201
SLC38A1	814
SLC38A2	809
LOC102723757	5
RP11-96H19.1	8
SLC38A4	0
AMIGO2	12
LOC102724147	5
PCED1B	21
MIR4698	0
PCED1B-AS1	0
LOC101927116	0
MIR4494	0
LOC101927135	0
RPAP3	74
ENDOU	0
RAPGEF3	0
SLC48A1	95
HDAC7	83
VDR	124
TMEM106C	122
COL2A1	0
LOC728114	0
SENP1	5
LOC101927180	2
PFKM	149
MIR6505	0
ASB8	34
LOC102723858	0
C12orf68	0
OR10AD1	0
H1FNT	0
ZNF641	34
LOC102723866	0
ANP32D	0
C12orf54	0
OR8S1	0
LALBA	0
KANSL2	212
SNORA34	2
SNORA2A	0
SNORA2B	0
CCNT1	220
LINC00935	0
ADCY6	9
MIR4701	0
RP11-579D7.4	0
LOC102723881	0
LOC101927241	0
CACNB3	109
DDX23	124
RND1	41
CCDC65	0
FKBP11	129
ARF3	183
WNT10B	0
LOC102723907	0
WNT1	0
DDN	0
PRKAG1	84
